place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca,revised_loca
ChIJmUwR1PfFyhQR07pFHvEkpaA,"CKT LEGAL (Colak, Kapicioglu & Tabak Hukuk ve Danismanlik))",,0,11.0,"Name: Avukat Salih Goktug Colak - Kadikoy Avukat, Kadikoy Ceza ve Agir Ceza Avukati ve Kadikoy Bosanma Avukati
link: https://www.google.com/maps/search/Avukat+Salih+G%C3%B6ktu%C4%9F+%C3%87olak+-+Kad%C4%B1k%C3%B6y+Avukat%2C+Kad%C4%B1k%C3%B6y+Ceza+ve+A%C4%9F%C4%B1r+Ceza+Avukat%C4%B1+ve+Kad%C4%B1k%C3%B6y+Bo%C5%9Fanma+Avukat%C4%B1/@40.9747701,29.046785099999994?authuser=0&entry=ttu
Reviews: 9 reviews

Name: Karakoc Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Karako%C3%A7+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.916789099999995,29.196966999999994?authuser=0&entry=ttu
Reviews: 3 reviews

Name: C C Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87+%C3%87+Hukuk+B%C3%BCrosu/@40.919461500000004,29.1787893?authuser=0&entry=ttu
Reviews: 0 reviews

Name: RKC
link: https://www.google.com/maps/search/RKC/@40.9194862,29.1788065?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Avukat Caglar Celikten Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+%C3%87a%C4%9Flar+%C3%87elikten+Hukuk+B%C3%BCrosu/@40.9192566,29.1785462?authuser=0&entry=ttu
Reviews: 0 reviews",https://www.cktlegal.com/,"CKT LEGAL (Colak, Kapicioglu & Tabak Hukuk ve Danismanlik)) (Sahibi)",https://www.google.com/maps/contrib/114763658276813385760,https://lh5.googleusercontent.com/p/AF1QipNzSlFRv-dVe6PQkVHDuXkPSeFDvlgb34u7xQTr=w425-h240-k-no,Hukuk Burosu,"Hukuk Burosu, Ceza Avukati, Bosanma Avukati, Gocmenlik Hukuku Avukati, Is Hukuku Avukati, Saglik Avukati",4.3,09:00-18:00,Pazar,0552 151 09 08,"CKT LEGAL (Colak, Kapicioglu & Tabak Hukuk ve Danismanlik)), Soganlik Yeni Mah AC Momet Plaza Baltaci Mehmet Pasa Sokak No:4 AC Yapi B Blok Kat:11 D:100, 34880 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmUwR1PfFyhQR07pFHvEkpaA,1.0,info@cktavukatlik.com,cktlegal.com,,,0,cktavukatlik.com,False,,
ChIJzZLCq8vHyhQRlTN1Ljc96hc,KEZER&PARTNERS HUKUK BUROSU,,0,78.0,"Name: Avukat Hakan Tuksal - Kadikoy Avukat, Kadikoy Ceza Avukati ve Kadikoy Bosanma Avukati, Kadikoy Kira ve Tahliye Avukati
link: https://www.google.com/maps/search/Avukat+Hakan+Tuksal+-+Kad%C4%B1k%C3%B6y+Avukat%2C+Kad%C4%B1k%C3%B6y+Ceza+Avukat%C4%B1+ve+Kad%C4%B1k%C3%B6y+Bo%C5%9Fanma+Avukat%C4%B1%2C+Kad%C4%B1k%C3%B6y+Kira+ve+Tahliye+Avukat%C4%B1/@40.9906188,29.027687600000004?authuser=0&entry=ttu
Reviews: 108 reviews

Name: Tasdemir Hukuk
link: https://www.google.com/maps/search/Ta%C5%9Fdemir+Hukuk/@40.985655,29.087935999999996?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Kartal Hukuk Burosu | Istanbul Ceza Avukati, Istanbul Agir Ceza Avukati ve Istanbul Bosanma Avukati
link: https://www.google.com/maps/search/Kartal+Hukuk+B%C3%BCrosu+%7C+%C4%B0stanbul+Ceza+Avukat%C4%B1%2C+%C4%B0stanbul+A%C4%9F%C4%B1r+Ceza+Avukat%C4%B1+ve+%C4%B0stanbul+Bo%C5%9Fanma+Avukat%C4%B1/@40.9165907,29.1888745?authuser=0&entry=ttu
Reviews: 48 reviews

Name: Avukat Derya COL-Kadikoy
link: https://www.google.com/maps/search/Avukat+Derya+%C3%87%C3%96L-Kad%C4%B1k%C3%B6y/@40.9862289,29.086401799999997?authuser=0&entry=ttu
Reviews: 22 reviews",http://www.kezer.av.tr/,KEZER&PARTNERS HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/103523723935481487394,https://lh5.googleusercontent.com/p/AF1QipMNFqNS5t5Q2BOgZVGfYD8k4Fln0AOYmJ6S6Wk6=w408-h541-k-no,Ceza Avukati,"Ceza Avukati, Avukatlik Danisma Hizmeti, Iflas Hukuku Avukati, Aile Hukuku Avukati, Hukuk Burosu, Hukuk Hizmetleri, Gayrimenkul Hukuku Avukati, Dava Avukati",4.8,24 saat acik,Open All Days,0530 560 36 56,"Merdivenkoy, KEZER&PARTNERS HUKUK BUROSU, Ressam Salih Erimez Cad Turkmen Apartmani No:29/15, 34732 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJzZLCq8vHyhQRlTN1Ljc96hc,1.0,info@kezer.av.tr,kezer.av.tr,,,0,kezer.av.tr,True,Ressam Sali̇h Eri̇mez Caddesi,Ressam Sali̇h Eri̇mez Caddesi
ChIJ136kSVdftRQRjMD8T-zX2Ac,BIRINCI MARKA PATENT,,0,18.0,"Name: Beylikduzu Patent Tescil
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Patent+Tescil/@41.0184369,28.645901?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Demir Patent
link: https://www.google.com/maps/search/Demir+Patent/@41.004715999999995,28.6723205?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Markacell Patent A.S Beylikduzu Patent Tescili
link: https://www.google.com/maps/search/Markacell+Patent+A.%C5%9E+Beylikd%C3%BCz%C3%BC+Patent+Tescili/@41.015895799999996,28.646725099999998?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Takip Patent
link: https://www.google.com/maps/search/Takip+Patent/@41.0190489,28.6507589?authuser=0&entry=ttu
Reviews: 0 reviews",http://birincimarkapatent.com/,BIRINCI MARKA PATENT (Sahibi),https://www.google.com/maps/contrib/117071315757850756114,https://lh5.googleusercontent.com/p/AF1QipOQ7gnPjffqBOUAMQWfbLHovF_UzSPSq1iOTd5L=w408-h272-k-no,Hukuk Hizmetleri,Hukuk Hizmetleri,5.0,09:00-18:30,Pazar,0531 281 32 60,"Yakuplu, BIRINCI MARKA PATENT, 34524 Beylikduzu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ136kSVdftRQRjMD8T-zX2Ac,1.0,info@birincimarkapatent.com,birincimarkapatent.com,,,0,birincimarkapatent.com,True,"Yakuplu, Birinci","Yakuplu, Birinci"
ChIJrQXAe1a2yhQRnQ-ZIWfX7c8,TERCAN HUKUK BUROSU,,0,7.0,"Name: Tercangok Hukuk Burosu
link: https://www.google.com/maps/search/Tercang%C3%B6k+Hukuk+B%C3%BCrosu/@41.06709,29.002955999999998?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Tercan&Ildir Law Office
link: https://www.google.com/maps/search/Tercan%26Ildir+Law+Office/@41.0627192,28.9895973?authuser=0&entry=ttu
Reviews: 0 reviews

Name: tercan&ildir attorney partnership
link: https://www.google.com/maps/search/tercan%26ildir+attorney+partnership/@41.0774201,29.0135852?authuser=0&entry=ttu
Reviews: 1 reviews

Name: BBC Legal
link: https://www.google.com/maps/search/BBC+Legal/@41.0645348,28.987247000000004?authuser=0&entry=ttu
Reviews: 2 reviews",http://tercanhukuk.com/,TERCAN HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/114984952071920919737,https://lh5.googleusercontent.com/p/AF1QipNPsq6e-9VCfW7XLa3mDV48QW-r2Z6NsoII5a3O=w408-h272-k-no,Hukuk Burosu,Hukuk Burosu,4.9,08:30-19:00,"Cumartesi, Pazar",(0212) 232 24 28,"Gayrettepe, TERCAN HUKUK BUROSU, Buyukdere Cd. No:99 Kat:5, 34387 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJrQXAe1a2yhQRnQ-ZIWfX7c8,1.0,info@tercanhukuk.com,tercanhukuk.com,,,0,tercanhukuk.com,True,Buyukdere Caddesi,Buyukdere Caddesi
ChIJt8zqiIHHyhQRXFd9D2CjKmw,Akran Hukuk Burosu,,0,4.0,"Name: Cokay Hukuk & Danismanlik
link: https://www.google.com/maps/search/%C3%87okay+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.975939,29.051536?authuser=0&entry=ttu
Reviews: 16 reviews

Name: Gunbey Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BCnbey+Hukuk+B%C3%BCrosu/@40.98249,29.065527000000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: AABG Hukuk Burosu
link: https://www.google.com/maps/search/AABG+Hukuk+B%C3%BCrosu/@40.9743778,29.054787899999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ark Legal
link: https://www.google.com/maps/search/Ark+Legal/@40.9763326,29.0507909?authuser=0&entry=ttu
Reviews: 0 reviews

Name: GundogduPartners Law | Consultancy
link: https://www.google.com/maps/search/G%C3%BCndo%C4%9FduPartners+Law+%7C+Consultancy/@40.974371,29.0557137?authuser=0&entry=ttu
Reviews: 1 reviews",https://www.akran.com.tr/,Akran Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/112090215488962503596,https://lh5.googleusercontent.com/p/AF1QipMUOsnnA1r03IUY9-DXlGAA8-qps1zrre5jKjWj=w408-h271-k-no,Hukuk Burosu,Hukuk Burosu,4.5,08:30-19:00,"Cumartesi, Pazar",(0216) 467 60 10,"Goztepe, Akran Hukuk Burosu, Selamicesme, Bagdat Cad. No:163 D:14, 34730 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJt8zqiIHHyhQRXFd9D2CjKmw,1.0,erhan@akran.com.tr,akran.com.tr,,,0,akran.com.tr,True,Bagdat Caddesi,Bagdat Caddesi
ChIJM1c198q7yhQR3q9MokJT-3w,Avukat Merve ILERI,,0,1.0,"Name: Avukat Esra OZAY AGIRBAS
link: https://www.google.com/maps/search/Avukat+Esra+%C3%96ZAY+A%C4%9EIRBA%C5%9E/@41.066442599999995,28.9024971?authuser=0&entry=ttu
Reviews: 64 reviews

Name: Unalan Hukuk Burosu
link: https://www.google.com/maps/search/%C3%9Cnalan+Hukuk+B%C3%BCrosu/@41.035125799999996,28.912929199999997?authuser=0&entry=ttu
Reviews: 12 reviews

Name: Oner Hukuk & Danismanlik Hizmetleri
link: https://www.google.com/maps/search/%C3%96ner+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+Hizmetleri/@41.035841999999995,28.912083099999997?authuser=0&entry=ttu
Reviews: 1 reviews

Name: MAVA HUKUK OFISI
link: https://www.google.com/maps/search/MAVA+HUKUK+OF%C4%B0S%C4%B0/@41.035832,28.912083999999997?authuser=0&entry=ttu
Reviews: 6 reviews",https://www.ilerihukukdanismanlik.com/,Avukat Merve ILERI (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iVn3yEGt8g0kxGo8ozxeQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.41057&pitch=0&thumbfov=100,Avukat,Avukat,5.0,09:00-18:00,"Cumartesi, Pazar",(0212) 612 07 70,"Yenidogan, Avukat Merve ILERI, Abdi Ipekci Cd. No:8/34, 34035 Bayrampasa/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJM1c198q7yhQR3q9MokJT-3w,0.0,ilerihukukdanismanlik@gmail.com,ilerihukukdanismanlik.com,,,0,gmail.com,False,Abdi̇ İpekci̇ Caddesi,Abdi̇ İpekci̇ Caddesi
ChIJaz8C3Qi3yhQR9DQDVaMOlgo,Cetinel Law Firm,,0,3.0,"Name: Istanbul Legal
link: https://www.google.com/maps/search/%C4%B0stanbul+Legal/@41.055703099999995,28.9871834?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Celik avukatlik
link: https://www.google.com/maps/search/%C3%87elik+avukatl%C4%B1k/@41.049582099999995,28.992469999999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Cetin Partners Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87etin+Partners+Hukuk+B%C3%BCrosu/@41.057415,28.987254999999994?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Cetin & Cetin Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87etin+%26+%C3%87etin+Hukuk+B%C3%BCrosu/@41.067251399999996,28.994660999999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Cetin - Demir Law Firm
link: https://www.google.com/maps/search/Cetin+-+Demir+Law+Firm/@41.059877,28.97806?authuser=0&entry=ttu
Reviews: 1 reviews",https://www.ycetinel.av.tr/,Cetinel Law Firm (Sahibi),https://www.google.com/maps/contrib/108320494180419595795,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kSGrzLTylcIJKuZ7EuQQkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.62836&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,4.0,09:30-18:30,"Cumartesi, Pazar",(0212) 246 47 69,"Tesvikiye, Cetinel Law Firm, Poyracik Sk No:51, 34365 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJaz8C3Qi3yhQR9DQDVaMOlgo,1.0,info@ycetinel.av.tr,ycetinel.av.tr,,2023-12-25 02:57:42,1,ycetinel.av.tr,True,Poyraci̇k Sokagi,Poyraci̇k Sokagi
ChIJuVNpRi_GyhQR-zz6M_sOPtk,Kermen Avukatlik ve Danismanlik,,0,1.0,"Name: Evneroz Kermen
link: https://www.google.com/maps/search/Evneroz+Kermen/@41.0280499,29.070024299999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ermaner&Karabay Avukatlik Ortakligi
link: https://www.google.com/maps/search/Ermaner%26Karabay+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@40.995531,29.100567999999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Nehir Hukuk & Danismanlik
link: https://www.google.com/maps/search/Nehir+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.993595899999995,29.1020238?authuser=0&entry=ttu
Reviews: 53 reviews

Name: MCHOICE YMM
link: https://www.google.com/maps/search/MCHOICE+YMM/@40.9951648,29.0996317?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Aryilmaz Hukuk
link: https://www.google.com/maps/search/Ary%C4%B1lmaz+Hukuk/@40.9986721,29.0982903?authuser=0&entry=ttu
Reviews: 1 reviews",http://kermenavukatlik.com/,Kermen Avukatlik ve Danismanlik (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xahg9cbrBNQFbXT468q5ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.10948&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,1.0,,Open All Days,(0216) 688 84 42,"Kermen Avukatlik ve Danismanlik, Barbaros Mh.Sarkac Sk. Agaoglu My Prestige Is Merkezi D:K:1 D:3, 34746 Atasehir/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJuVNpRi_GyhQR-zz6M_sOPtk,1.0,ece@kermenavukatlik.com,kermenavukatlik.com,,,0,kermenavukatlik.com,True,Sarkac Sokagi,Sarkac Sokagi
ChIJi5ex5FrFyhQRmzDgn64X5Fc,Talya Mediasyon Arabuluculuk ve Hukuk Merkezi,,0,2.0,"Name: Anadolu Arabuluculuk Merkezi
link: https://www.google.com/maps/search/Anadolu+Arabuluculuk+Merkezi/@40.912317,29.171830000000003?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Dalyan Hukuk Burosu
link: https://www.google.com/maps/search/Dalyan+Hukuk+B%C3%BCrosu/@40.9124055,29.174084599999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Avukat Ayse Dilek Erguler
link: https://www.google.com/maps/search/Avukat+Ay%C5%9Fe+Dilek+Erg%C3%BCler/@40.9124075,29.1738923?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Uyum Arabuluculuk Merkezi
link: https://www.google.com/maps/search/Uyum+Arabuluculuk+Merkezi/@40.9165238,29.1889219?authuser=0&entry=ttu
Reviews: 0 reviews

Name: SAY Hukuk Burosu
link: https://www.google.com/maps/search/SAY+Hukuk+B%C3%BCrosu/@40.910953899999996,29.172004299999998?authuser=0&entry=ttu
Reviews: 0 reviews",http://talyamediasyon.com/,Talya Mediasyon Arabuluculuk ve Hukuk Merkezi (Sahibi),https://www.google.com/maps/contrib/109074343339830638994,https://lh5.googleusercontent.com/p/AF1QipMDdGl4YO7-mCNefE0AGF7L1qsfch8sgHnmhydm=w408-h321-k-no,Hukuk Burosu,Hukuk Burosu,5.0,09:00-17:00,"Cumartesi, Pazar",0554 311 56 70,"Cevizli, Talya Mediasyon Arabuluculuk ve Hukuk Merkezi, Mustafa Kemal Cd. no:34/27, 34865 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJi5ex5FrFyhQRmzDgn64X5Fc,0.0,nrorzden@gmail.com,talyamediasyon.com,,,0,gmail.com,False,Mustafa Kemal Caddesi,Mustafa Kemal Caddesi
ChIJ3YjNb3W3yhQR91QufA0IbqU,Andic Avukatlik Ortakligi,,0,,"Name: EKDIAL Law
link: https://www.google.com/maps/search/EKDIAL+Law/@41.043008,28.997161?authuser=0&entry=ttu
Reviews: 13 reviews

Name: Atceken-Ocal Avukatlik Ortakligi - AOAO LAW FIRM
link: https://www.google.com/maps/search/At%C3%A7eken-%C3%96cal+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1+-+AOAO+LAW+FIRM/@41.034095699999995,28.9768132?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Deniz Law Office
link: https://www.google.com/maps/search/Deniz+Law+Office/@41.0432273,28.9971624?authuser=0&entry=ttu
Reviews: 12 reviews

Name: Siya Hukuk
link: https://www.google.com/maps/search/Siya+Hukuk/@41.049423,28.998790000000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Eya Law Office
link: https://www.google.com/maps/search/Eya+Law+Office/@41.0511501,28.991983?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.andic.partners/,Andic Avukatlik Ortakligi (Sahibi),https://www.google.com/maps/contrib/114273801584279942420,https://lh5.googleusercontent.com/p/AF1QipOW8K5Sen5t-cJ97qJElF36ppgFmlCNii4Bt5hN=w426-h240-k-no,Hukuk Hizmetleri,Hukuk Hizmetleri,,09:00-18:00,"Cumartesi, Pazar",(0212) 261 25 21,"Visnezade, Andic Avukatlik Ortakligi, Suleyman Seba Cd. No: 77, 34357 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ3YjNb3W3yhQR91QufA0IbqU,1.0,info@andiceris.com,andic.partners,,,0,andiceris.com,False,Suleyman Seba Caddesi,Suleyman Seba Caddesi
