place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca,revised_loca
ChIJmRP1bsM_yhQRebbkp9r-rc4,Kaya Hukuk Burosu,,0,17.0,"Name: KAYA Hukuk Burosu
link: https://www.google.com/maps/search/KAYA+Hukuk+Burosu/@41.0242736,28.9704481?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kaya Hukuk Burosu Istanbul- Avukat Zinnur Kaya
link: https://www.google.com/maps/search/Kaya+Hukuk+B%C3%BCrosu+%C4%B0stanbul-+Avukat+Zinnur+Kaya/@41.0467931,28.931504200000003?authuser=0&entry=ttu
Reviews: 13 reviews

Name: KAYA HUKUK BUROSU&ARABULUCULUK
link: https://www.google.com/maps/search/KAYA+HUKUK+B%C3%9CROSU%26ARABULUCULUK/@40.9837834,29.059240799999998?authuser=0&entry=ttu
Reviews: 1 reviews

Name: KAYA HUKUK BUROSU
link: https://www.google.com/maps/search/KAYA+HUKUK+B%C3%9CROSU/@40.9413227,29.128001299999998?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Kaya Hukuk Burosu Avukat Yusuf Kaya
link: https://www.google.com/maps/search/Kaya+Hukuk+B%C3%BCrosu+Avukat+Yusuf+Kaya/@40.996051,29.074595?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.kayalegal.com.tr/,Kaya Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/101025334350218824984,https://lh5.googleusercontent.com/p/AF1QipNgGz6ribAcvY_NcELvgt5EtN3l5bHfZh4Ewj72=w408-h725-k-no,Hukuk Burosu,Hukuk Burosu,5.0,09:00-18:00,Pazar,,"Tomtom, Kaya Hukuk Burosu, Postacilar Sk. No: 4/B, 34433 Beyoglu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmRP1bsM_yhQRebbkp9r-rc4,1.0,info@kayalegal.com.tr,kayalegal.com.tr,,,0,kayalegal.com.tr,True,Postaci̇lar Sokagi,Postaci̇lar Sokagi
ChIJNV_cUXm1yhQRmipJ2UQZHJE,TERCAN LEGAL,,0,1.0,"Name: TERCAN HUKUK BUROSU
link: https://www.google.com/maps/search/TERCAN+HUKUK+B%C3%9CROSU/@41.067037899999995,29.001889?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Tercangok Hukuk Burosu
link: https://www.google.com/maps/search/Tercang%C3%B6k+Hukuk+B%C3%BCrosu/@41.06709,29.002955999999998?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Tercan&Ildir Law Office
link: https://www.google.com/maps/search/Tercan%26Ildir+Law+Office/@41.0627192,28.9895973?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Satir & Tonbul Avukatlik ve Danismanlik Burosu
link: https://www.google.com/maps/search/%C5%9Eat%C4%B1r+%26+Tonbul+Avukatl%C4%B1k+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.1099962,29.0205584?authuser=0&entry=ttu
Reviews: 7 reviews",http://www.tercanlegal.com/,TERCAN LEGAL (Sahibi),https://www.google.com/maps/contrib/105981613704228605504,https://lh5.googleusercontent.com/p/AF1QipNEzKTtHkXdaTs7BVCYYUPANJJqjBVAmCQxRTOn=w412-h240-k-no,Hukuk Burosu,"Hukuk Burosu, Avukatlik Danisma Hizmeti, Medeni Hukuk Avukati, Avukat",5.0,09:00-19:30,Pazar,(0212) 912 52 48,"Maslak, TERCAN LEGAL, Giz 2000, Eski Buyukdere Cd. No:7, 34398 Sariyer/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJNV_cUXm1yhQRmipJ2UQZHJE,0.0,info@tercanlegal.com,tercanlegal.com,,,0,tercanlegal.com,True,Eski̇ Buyukdere Caddesi,Eski̇ Buyukdere Caddesi
ChIJwRxFtQPHyhQR7f3G1TmuHf8,MBH Hukuk Burosu,,0,,"Name: MERGEN HUKUK BUROSU
link: https://www.google.com/maps/search/MERGEN+HUKUK+B%C3%9CROSU/@41.0656548,28.995206600000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: MBG Hukuk Burosu
link: https://www.google.com/maps/search/MBG+Hukuk+B%C3%BCrosu/@41.0653027,28.986399600000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: HUKUK & DANISMANLIK BUROSU
link: https://www.google.com/maps/search/HUKUK+%26+DANI%C5%9EMANLIK+B%C3%9CROSU/@41.065379199999995,28.996112599999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Bengi Hukuk Burosu
link: https://www.google.com/maps/search/Bengi+Hukuk+B%C3%BCrosu/@41.0615822,28.9869396?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Bmg Hukuk Burosu
link: https://www.google.com/maps/search/Bmg+Hukuk+B%C3%BCrosu/@41.055302,28.984653999999995?authuser=0&entry=ttu
Reviews: 0 reviews",https://mbhhukuk.com/,MBH Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/105213425694666244751,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bztHyp8Qh1lr0T80bIinpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.100142&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,09:00-19:00,"Cumartesi, Pazar",(0212) 275 20 51,"Fulya, MBH Hukuk Burosu, Fulya Mahallesi Ortaklar Caddesi, Sakiz Agaci Sk. No:1/4, 34394 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJwRxFtQPHyhQR7f3G1TmuHf8,1.0,bilgi@mbhhukuk.com,mbhhukuk.com,,2023-12-25 03:05:11,1,mbhhukuk.com,True,Saki̇z Agaci̇ Sokagi,Saki̇z Agaci̇ Sokagi
ChIJMT1bzCy3yhQR3p5Sjr0vxQg,ZAFER HUKUK & DANISMANLIK BUROSU Mecidiyekoy-Sisli Avukat Zafer Kacar,,0,113.0,"Name: Zirve Hukuk Burosu
link: https://www.google.com/maps/search/Zirve+Hukuk+B%C3%BCrosu/@41.0705501,28.995507399999994?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Zafer Ertek Hukuk Burosu / Law firm
link: https://www.google.com/maps/search/Zafer+Ertek+Hukuk+B%C3%BCrosu+%2F+Law+firm/@41.064391799999996,28.986162?authuser=0&entry=ttu
Reviews: 15 reviews

Name: Avar Hukuk&Danismanlik
link: https://www.google.com/maps/search/Avar+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0669135,28.9982695?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Vefa Hukuk Burosu
link: https://www.google.com/maps/search/Vefa+Hukuk+B%C3%BCrosu/@41.065050299999996,29.0022503?authuser=0&entry=ttu
Reviews: 0 reviews",https://avukatzaferkacar.com/,ZAFER HUKUK & DANISMANLIK BUROSU Mecidiyekoy-Sisli Avukat Zafer Kacar (Sahibi),https://www.google.com/maps/contrib/116478557365517652050,https://lh5.googleusercontent.com/p/AF1QipPtB9_pYbWxIkFWDbnxuMvLBLVNzbMolXPyNkPH=w408-h318-k-no,Avukat,"Avukat, Avukatlik Danisma Hizmeti, Ceza Avukati, Bosanma Avukati, Is Hukuku Avukati, Hukuk Burosu, Hukuk Hizmetleri, Dava Avukati",5.0,09:00-19:30,Pazar,0530 141 24 72,"Mecidiyekoy, ZAFER HUKUK & DANISMANLIK BUROSU Mecidiyekoy-Sisli Avukat Zafer Kacar, Buyukdere Cd. No:79/5, 34387 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJMT1bzCy3yhQR3p5Sjr0vxQg,1.0,hukuk@avukatzaferkacar.com,avukatzaferkacar.com,,,0,avukatzaferkacar.com,True,Buyukdere Caddesi,Buyukdere Caddesi
ChIJry4Jpgi3yhQRv5hjyKAcIbg,MSE Law Firm,,0,4.0,"Name: EKS Hukuk Burosu
link: https://www.google.com/maps/search/EKS+Hukuk+B%C3%BCrosu/@41.048079699999995,28.9872308?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Mesale Hukuk & Danismanlik
link: https://www.google.com/maps/search/Me%C5%9Fale+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0677126,28.998280599999994?authuser=0&entry=ttu
Reviews: 5 reviews

Name: MES Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/MES+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0253273,29.017453199999995?authuser=0&entry=ttu
Reviews: 1 reviews

Name: M&S LEGAL AVUKATLIK ORTAKLIGI
link: https://www.google.com/maps/search/M%26S+LEGAL+AVUKATLIK+ORTAKLI%C4%9EI/@41.0676573,28.986093?authuser=0&entry=ttu
Reviews: 1 reviews

Name: MSA HUKUK
link: https://www.google.com/maps/search/MSA+HUKUK/@41.0462439,28.9864508?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.msehukuk.com/,MSE Law Firm (Sahibi),https://www.google.com/maps/contrib/111085005915570172285,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k9bpVhjGeVXYix_UcmOukw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.9911&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,09:00-18:00,"Cumartesi, Pazar",(0212) 219 86 66,"Mesrutiyet, MSE Law Firm, Vali Konagi Cd. No:147/14, 34363 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJry4Jpgi3yhQRv5hjyKAcIbg,1.0,info@msehukuk.com,msehukuk.com,,2023-12-25 02:56:13,1,msehukuk.com,True,Vali̇ Konagi̇ Caddesi,Vali̇ Konagi̇ Caddesi
ChIJi1WDmXq3yhQR-qi2RdjTg9Q,Yeniaras Hukuk Burosu,,0,,"Name: Serdar & Zeren
link: https://www.google.com/maps/search/Serdar+%26+Zeren/@41.035896,28.990361200000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Sezer & Utkaner Hukuk Burosu
link: https://www.google.com/maps/search/Sezer+%26+Utkaner+Hukuk+B%C3%BCrosu/@41.035787500000005,28.988884?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Istanbul Hukuk Burosu
link: https://www.google.com/maps/search/%C4%B0stanbul+Hukuk+B%C3%BCrosu/@41.035793999999996,28.993172800000004?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Ozkurt Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zkurt+Hukuk+B%C3%BCrosu/@41.0368113,28.9897188?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Akare Hukuk & Danismanlik
link: https://www.google.com/maps/search/Akare+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.036592999999996,28.989970999999997?authuser=0&entry=ttu
Reviews: 2 reviews",http://www.yeniaras.av.tr/,Yeniaras Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/118347883893935844340,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HYU6QwzvD2Jmhgv6i7TJZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.05072&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,08:00-18:00,"Cumartesi, Pazar",(0212) 292 87 07,"Gumussuyu, Yeniaras Hukuk Burosu, 5, Miralay Sefikbey Sk., 34437 Beyoglu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJi1WDmXq3yhQR-qi2RdjTg9Q,1.0,info@yeniaras.av.tr,yeniaras.av.tr,,,0,yeniaras.av.tr,True,Mi̇ralay Sefi̇kbey Sokagi,Mi̇ralay Sefi̇kbey Sokagi
ChIJp0rgJTu3yhQRUYzpLNRYY5s,KURAL HUKUK BUROSU / LAW OFFICE,,0,9.0,"Name: Ozalp Law Firm
link: https://www.google.com/maps/search/%C3%96zalp+Law+Firm/@41.0503876,29.0069795?authuser=0&entry=ttu
Reviews: 6 reviews

Name: DKND Law Firm / DKND Hukuk Burosu
link: https://www.google.com/maps/search/DKND+Law+Firm+%2F+DKND+Hukuk+Burosu/@41.064851,29.009177399999995?authuser=0&entry=ttu
Reviews: 0 reviews

Name: AKSU HUKUK
link: https://www.google.com/maps/search/AKSU+HUKUK/@41.0426089,29.008659599999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Bjk Hukuk Burosu
link: https://www.google.com/maps/search/Bjk+Hukuk+B%C3%BCrosu/@41.044505099999995,29.007645900000004?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kiziltug Dalyan Hukuk Burosu
link: https://www.google.com/maps/search/K%C4%B1z%C4%B1ltu%C4%9F+Dalyan+Hukuk+B%C3%BCrosu/@41.066443899999996,29.004037?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.avukatipekoyakural.com/,KURAL HUKUK BUROSU / LAW OFFICE (Sahibi),https://www.google.com/maps/contrib/118032995291726744402,https://lh5.googleusercontent.com/p/AF1QipPmBBawEyfklGwqZN97Hs0aKmdVha3-LmXvjGI=w408-h408-k-no,Hukuk Burosu,Hukuk Burosu,5.0,08:00-19:30,Pazar,0850 304 0212,"Yildiz, KURAL HUKUK BUROSU / LAW OFFICE, Fuat Kirsan Apartmani, Ciragan Cd. No:43 Kat :2, 34349 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJp0rgJTu3yhQRUYzpLNRYY5s,1.0,ela@avukatipekoyakural.com,avukatipekoyakural.com,,,0,avukatipekoyakural.com,True,Ci̇ragan Caddesi,Ci̇ragan Caddesi
ChIJx2yWI5m3yhQRkHSEp1PE1Mk,Turkoglu Avukatlik Burosu,,0,4.0,"Name: Turkoglu Hukuk Burosu
link: https://www.google.com/maps/search/T%C3%BCrko%C4%9Flu+Hukuk+B%C3%BCrosu/@41.0356145,28.988385400000002?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Turkoglu & Aydin Avukatlik ve Danismanlik Burosu
link: https://www.google.com/maps/search/T%C3%BCrko%C4%9Flu+%26+Ayd%C4%B1n+Avukatl%C4%B1k+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.04871680000001,28.995336599999995?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Avukat Yavuz Turkoglu
link: https://www.google.com/maps/search/Avukat+Yavuz+T%C3%BCrko%C4%9Flu/@41.0679168,28.993147900000004?authuser=0&entry=ttu
Reviews: 10 reviews

Name: Turkoglu Hukuk Burosu Avukat
link: https://www.google.com/maps/search/T%C3%BCrko%C4%9Flu+Hukuk+B%C3%BCrosu+Avukat/@41.0038799,28.870930999999995?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Turkoglu Hukuk Burosu
link: https://www.google.com/maps/search/T%C3%BCrko%C4%9Flu+Hukuk+B%C3%BCrosu/@41.0184468,28.9448737?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.cemturkoglu.av.tr/,Turkoglu Avukatlik Burosu (Sahibi),https://www.google.com/maps/contrib/114054917158573543024,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2qMsQAAXpBEcSedL7lYKRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.6443&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,24 saat acik,Open All Days,,"Arnavutkoy, Turkoglu Avukatlik Burosu, Teyyareci Suphi Sk. No:34, 34345 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJx2yWI5m3yhQRkHSEp1PE1Mk,1.0,info@cemturkoglu.av.tr,cemturkoglu.av.tr,,,0,cemturkoglu.av.tr,True,Teyyareci̇ Suphi̇ Sokagi,Teyyareci̇ Suphi̇ Sokagi
ChIJxWNtLTLHyhQR1sEPdzczI7k,Saylam Hukuk & Arabuluculuk,,0,1.0,"Name: TAG Law
link: https://www.google.com/maps/search/TAG+Law/@40.962188999999995,29.086274999999993?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Senuysal Hukuk & Danismanlik
link: https://www.google.com/maps/search/%C5%9Eenuysal+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.961349999999996,29.088979999999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Duymaz Hukuk Burosu
link: https://www.google.com/maps/search/Duymaz+Hukuk+B%C3%BCrosu/@40.9630794,29.075081?authuser=0&entry=ttu
Reviews: 8 reviews

Name: SAYMAN MATARACI HUKUK BUROSU
link: https://www.google.com/maps/search/SAYMAN+MATARACI+HUKUK+B%C3%9CROSU/@40.960513999999996,29.09076?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Arslanbay Hukuk & Danismanlik
link: https://www.google.com/maps/search/Arslanbay+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.959870099999996,29.0821423?authuser=0&entry=ttu
Reviews: 0 reviews",https://www.saylam.av.tr/,Saylam Hukuk & Arabuluculuk (Sahibi),https://www.google.com/maps/contrib/108804998362304986085,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ltvi58Af6b2piHNtPVkZzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.48235&pitch=0&thumbfov=100,Avukat,Avukat,5.0,09:00-19:00,"Cumartesi, Pazar",(0216) 362 64 17,"Saylam Hukuk & Arabuluculuk, Suadiye mah. Bagdat cad. Yazanlar Sok. No:17 Petek Apt. Kat:4 D:7, 34744 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJxWNtLTLHyhQR1sEPdzczI7k,1.0,info@saylam.av.tr,saylam.av.tr,,,0,saylam.av.tr,True,Bagdat Caddesi,Bagdat Caddesi
ChIJn23pCWm4yhQR_b-HI7jtDo8,Hazal Ayhan Hukuk ve Danismanlik,,0,1.0,"Name: Avukat Ayhan Tarhan / Tarhan Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+Ayhan+Tarhan+%2F+Tarhan+Hukuk+B%C3%BCrosu/@40.992481,29.028261999999998?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Av. Hazal Ozkan Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Av.+Hazal+%C3%96zkan+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.9991396,29.1061249?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Ayhan Hukuk Burosu
link: https://www.google.com/maps/search/Ayhan+Hukuk+B%C3%BCrosu/@40.988675099999995,29.041787700000004?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Akkaya & Akkaya Hukuk Ve Danismanlik Burosu
link: https://www.google.com/maps/search/Akkaya+%26+Akkaya+Hukuk+Ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.987304699999996,29.028232799999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: YUCE HUKUK VE DANISMANLIK BUROSU
link: https://www.google.com/maps/search/Y%C3%9CCE+HUKUK+VE+DANI%C5%9EMANLIK+B%C3%9CROSU/@40.991637,29.031758?authuser=0&entry=ttu
Reviews: 0 reviews",http://hazalayhan.av.tr/,Hazal Ayhan Hukuk ve Danismanlik (Sahibi),https://www.google.com/maps/contrib/114780286348160500348,https://lh5.googleusercontent.com/p/AF1QipOAkmYzg8rD8KL1JPxjscV5anvhjB3L-VQLL8G3=w408-h282-k-no,Hukuk Burosu,Hukuk Burosu,5.0,,Open All Days,0534 419 92 78,"Osmanaga, Hazal Ayhan Hukuk ve Danismanlik, Sogutlu Cesme Cd Bulvar Carsisi Kat.5 No:64/102, 34716 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJn23pCWm4yhQR_b-HI7jtDo8,1.0,hazallayhann@gmail.com,hazalayhan.av.tr,,,0,gmail.com,False,Sogutlu Cesme Caddesi,Sogutlu Cesme Caddesi
