place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca,revised_loca
ChIJ1-WZO-a5yhQRmH63xQ157cs,TurkishDivorce.com,,0,2.0,"Name: turkishlegal
link: https://www.google.com/maps/search/turkishlegal/@41.0382864,28.970330399999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Yakut Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Yakut+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0254602,28.9717611?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Askin Hukuk Burosu.
link: https://www.google.com/maps/search/A%C5%9Fk%C4%B1n+Hukuk+B%C3%BCrosu./@41.0272198,28.9717357?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Turk&Co. Attorneys at Law
link: https://www.google.com/maps/search/Turk%26Co.+Attorneys+at+Law/@41.0241241,28.973263099999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Tarhan Hukuk Burosu
link: https://www.google.com/maps/search/Tarhan+Hukuk+B%C3%BCrosu/@41.0242344,28.9730454?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.turkishdivorce.com/,TurkishDivorce.com (Sahibi),https://www.google.com/maps/contrib/115495118412524305685,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WIvG9AASyJQ42o0UX5cNDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.23912&pitch=0&thumbfov=100,Bosanma Avukati,Bosanma Avukati,3.0,09:00-19:00,"Cumartesi, Pazar",(0212) 245 03 13,"TurkishDivorce.com, Bankalar Cd Nazli Han No:26 Kat:3, 34420 Beyoglu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ1-WZO-a5yhQRmH63xQ157cs,1.0,matt@pixelspread.com,turkishdivorce.com,,,0,pixelspread.com,False,Bankalar Caddesi,Bankalar Caddesi
ChIJkeBxEXW3yhQRSEb0SvfVUf0,SEZEKKAPLAN LAWYERS,,0,3.0,"Name: Selvi Attorney Partnership
link: https://www.google.com/maps/search/Selvi+Attorney+Partnership/@41.0424468,29.001153000000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Baskan Avukatlik ve Danismanlik
link: https://www.google.com/maps/search/Ba%C5%9Fkan+Avukatl%C4%B1k+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.047961300000004,28.999213199999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: AKKAYA & PARTNERS
link: https://www.google.com/maps/search/AKKAYA+%26+PARTNERS/@41.0808489,29.0177689?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Selek Law
link: https://www.google.com/maps/search/Selek+Law/@41.0363521,28.989687200000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Avukat Yucel Goktas
link: https://www.google.com/maps/search/Avukat+Y%C3%BCcel+G%C3%B6kta%C5%9F/@41.043058599999995,29.0083462?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.sezekkaplan.com/,SEZEKKAPLAN LAWYERS (Sahibi),https://www.google.com/maps/contrib/108456749218392383973,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bJH7iNby4OxxbseNIDiPzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.70578&pitch=0&thumbfov=100,Avukat,Avukat,5.0,08:30-18:00,"Cumartesi, Pazar",(0212) 261 79 15,"Visnezade, SEZEKKAPLAN LAWYERS, Suleyman Seba Cd. No:85, 34357 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJkeBxEXW3yhQRSEb0SvfVUf0,1.0,cansu.kaymak@sezekkaplan.com,sezekkaplan.com,,,0,sezekkaplan.com,True,Suleyman Seba Caddesi,Suleyman Seba Caddesi
ChIJXdp4oHvEyhQR3Z3XNonWVak,Av. Burcu Ozturk,,0,,"Name: Avukat Ahmet Ayhan Ozturk
link: https://www.google.com/maps/search/Avukat+Ahmet+Ayhan+%C3%96zt%C3%BCrk/@40.9364604,29.1345605?authuser=0&entry=ttu
Reviews: 1 reviews

Name: OZTURK AVUKATLIK & DANISMANLIK BUROSU AV. IBRAHIM OZTURK
link: https://www.google.com/maps/search/%C3%96ZT%C3%9CRK+AVUKATLIK+%26+DANI%C5%9EMANLIK+B%C3%9CROSU+AV.+%C4%B0BRAH%C4%B0M+%C3%96ZT%C3%9CRK/@40.9120615,29.1791489?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kartal Avukat Cansu Ozturk
link: https://www.google.com/maps/search/Kartal+Avukat+Cansu+%C3%96zt%C3%BCrk/@40.912382199999996,29.172641499999997?authuser=0&entry=ttu
Reviews: 52 reviews

Name: Star Hukuk
link: https://www.google.com/maps/search/Star+Hukuk/@40.911211099999996,29.178631400000004?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Yildiz Hukuk Burosu
link: https://www.google.com/maps/search/Y%C4%B1ld%C4%B1z+Hukuk+B%C3%BCrosu/@40.9111554,29.1807834?authuser=0&entry=ttu
Reviews: 0 reviews",http://burcuozturk.av.tr/,Av. Burcu Ozturk (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UnIX4DonQfyIK7W39dE99A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.16316&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,,Open All Days,0552 424 85 34,"Cevizli, Av. Burcu Ozturk, Zara Sk. No:12 D:2, 34000 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJXdp4oHvEyhQR3Z3XNonWVak,1.0,info@burcuozturk.av.tr,burcuozturk.av.tr,,2023-12-25 03:03:31,1,burcuozturk.av.tr,True,Zara Sokagi,Zara Sokagi
ChIJ5-_WmMe6yhQReT6g-YtDQ_E,B&B Law Firm,,FALSE,,,http://bblawfirm.com.tr/,,,,Hukuk Burosu,,,,,0533 090 21 02,"B&B Law Firm, Polat Tower Residence Fulya Mahallesi, Yesilcimen Sokak, No:12 Kat:28 No:329, Sisli/Istanbul",,https://www.google.com/maps/place/B%26B+Law+Firm/data=!4m7!3m6!1s0x14cabac798d6efe7:0xf143438bf9a03e79!8m2!3d41.040491!4d28.873849!16s%2Fg%2F11sbzmdmcs!19sChIJ5-_WmMe6yhQReT6g-YtDQ_E?authuser=0&hl=tr&rclk=1,,info@bblawfirm.com.tr,bblawfirm.com.tr,,,0,bblawfirm.com.tr,True,Yesi̇lci̇men Sokagi,Yesi̇lci̇men Sokagi
ChIJnY_SIVS6yhQRwx0P6XxS47w,Idea Hukuk - Av. Mehmet Said UCAR,,0,9.0,"Name: Ide Hukuk Burosu- Av. Birgul TIRIC
link: https://www.google.com/maps/search/%C4%B0de+Hukuk+B%C3%BCrosu-+Av.+Birg%C3%BCl+T%C4%B0R%C4%B0%C3%87/@41.062562199999995,28.9870313?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Idea Hukuk
link: https://www.google.com/maps/search/%C4%B0dea+Hukuk/@41.0673508,28.9896843?authuser=0&entry=ttu
Reviews: 0 reviews

Name: IDEA Hukuk ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/IDEA+Hukuk+ve+Arabuluculuk+B%C3%BCrosu/@40.9939074,28.879750500000004?authuser=0&entry=ttu
Reviews: 1 reviews

Name: UCAR HUKUK & DANISMANLIK
link: https://www.google.com/maps/search/U%C3%87AR+HUKUK+%26+DANI%C5%9EMANLIK/@41.066134,29.006835999999996?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Av. Ali Emir Acar hukuk ve danismanlik burosu
link: https://www.google.com/maps/search/Av.+Ali+Emir+Acar+hukuk+ve+dan%C4%B1%C5%9Fmanl%C4%B1k+b%C3%BCrosu/@41.0369828,28.859091399999997?authuser=0&entry=ttu
Reviews: 0 reviews",http://ideahukuk.net/,Idea Hukuk - Av. Mehmet Said UCAR (Sahibi),https://www.google.com/maps/contrib/102313181545013593507,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=028SGpH2Nmx9fxAAsfYtZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.712975&pitch=0&thumbfov=100,Avukat,Avukat,3.9,09:00-18:00,"Cumartesi, Pazar",0532 646 22 15,"Emniyettepe Mah, Idea Hukuk - Av. Mehmet Said UCAR, Kazim Karabekir Cd. No:3 Kat:1, 34010 Eyupsultan/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJnY_SIVS6yhQRwx0P6XxS47w,1.0,ahmet@ideahukuk.net,ideahukuk.net,,,0,ideahukuk.net,True,Kazi̇m Karabeki̇r Caddesi,Kazi̇m Karabeki̇r Caddesi
ChIJTWF57I3EyhQRK_3oAnBNkzw,Asil Hukuk Burosu,,FALSE,5.0,,http://asilhukuk.net/,,,,Hukuk Burosu,,5.0,,,0530 432 20 25,"Yali, Asil Hukuk Burosu, Mai Residence, Topselvi Cd. No:100 K:14 D:124, 34873 Kartal/Istanbul",,https://www.google.com/maps/place/Asil+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cac48dec79614d:0x3c934d7002e8fd2b!8m2!3d40.9005839!4d29.2188414!16s%2Fg%2F11jsgf9gnh!19sChIJTWF57I3EyhQRK_3oAnBNkzw?authuser=0&hl=tr&rclk=1,,emre@asilhukuk.net,asilhukuk.net,,,0,asilhukuk.net,True,Topselvi̇ Caddesi,Topselvi̇ Caddesi
ChIJxzdnyRy3yhQRl81Np-59m7k,Yucel Ayten Hukuk Burosu,,0,3.0,"Name: Avukat Ayten Ayaz
link: https://www.google.com/maps/search/Avukat+Ayten+Ayaz/@40.9904958,29.026196?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Av. Sabahattin YUCEL
link: https://www.google.com/maps/search/Av.+Sabahattin+Y%C3%9CCEL/@41.071765899999995,28.980443?authuser=0&entry=ttu
Reviews: 9 reviews

Name: Yucelen Hukuk & Danismanlik
link: https://www.google.com/maps/search/Y%C3%BCcelen+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.059407,28.970051799999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Gullu & Senturk Hukuk Burosu/ Is Davasi Avukati
link: https://www.google.com/maps/search/G%C3%BCll%C3%BC+%26+%C5%9Eent%C3%BCrk+Hukuk+B%C3%BCrosu%2F+%C4%B0%C5%9F+Davas%C4%B1+Avukat%C4%B1/@41.073223299999995,28.9813106?authuser=0&entry=ttu
Reviews: 21 reviews",http://www.yucelayten.av.tr/,Yucel Ayten Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/110092496140328015409,//lh6.googleusercontent.com/yR3X_uCnWFo6jAY0_5_YFlZkr8FaXjU-Li7ljGtkV77xXGJQSWzv4ti1bWB1Jws=w408-h306-k-no,Hukuk Burosu,Hukuk Burosu,5.0,09:00-19:00,"Cumartesi, Pazar",(0212) 296 59 39,"Yucel Ayten Hukuk Burosu, Merkez Mahallesi Abide-i Hurriyet Caddesi Numara 177 Abide Palas Apartmani, Kat:2 Daire:8, 34381 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJxzdnyRy3yhQRl81Np-59m7k,1.0,info@yucelayten.av.tr,yucelayten.av.tr,,,0,yucelayten.av.tr,True,,
ChIJDSP89hq3yhQRLwExZ6g4WJA,Cingoz & Baybali Hukuk Burosu,,FALSE,2.0,,http://www.cingozbaybali.av.tr/,,,,Hukuk Burosu,,4.5,,,(0212) 230 33 48,"Merkez, Cingoz & Baybali Hukuk Burosu, Hanimefendi Sk. No:59, 34381 Sisli/Istanbul",,https://www.google.com/maps/place/Cing%C3%B6z+%26+Baybal%C4%B1+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cab71af6fc230d:0x905838a86731012f!8m2!3d41.0613627!4d28.9859253!16s%2Fg%2F11gfh9pyyk!19sChIJDSP89hq3yhQRLwExZ6g4WJA?authuser=0&hl=tr&rclk=1,,info@goldfinchlegal.com,cingozbaybali.av.tr,,,0,goldfinchlegal.com,False,Hani̇mefendi̇ Sokagi,Hani̇mefendi̇ Sokagi
ChIJiSrKjkS2yhQRMm3BLFxkE2Q,Arisoy Hukuk Burosu,,0,13.0,"Name: Teklif Hukuk Burosu
link: https://www.google.com/maps/search/Teklif+Hukuk+B%C3%BCrosu/@41.072192799999996,29.011875399999997?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Karaahmetoglu Hukuk Burosu
link: https://www.google.com/maps/search/Karaahmeto%C4%9Flu+Hukuk+B%C3%BCrosu/@41.0674606,29.0117524?authuser=0&entry=ttu
Reviews: 5 reviews

Name: GUNAY & GUNAY HUKUK VE ARABULUCULUK BUROSU
link: https://www.google.com/maps/search/G%C3%9CNAY+%26+G%C3%9CNAY+HUKUK+VE+ARABULUCULUK+B%C3%9CROSU/@41.070251400000004,29.013512199999997?authuser=0&entry=ttu
Reviews: 4 reviews

Name: ASR Hukuk & Danismanlik
link: https://www.google.com/maps/search/ASR+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.079307400000005,29.011320599999998?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Yavuz Aksoy Avukatlik Burosu
link: https://www.google.com/maps/search/Yavuz+Aksoy+Avukatl%C4%B1k+B%C3%BCrosu/@41.070488,29.014813999999998?authuser=0&entry=ttu
Reviews: 6 reviews",http://www.arisoy.com.tr/,Arisoy Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/108619891664458323889,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KbCz-hcy4Mw_lo2FBAp_3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.43973&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,4.5,09:00-18:00,"Cumartesi, Pazar",(0212) 213 52 50,"Arisoy Hukuk Burosu, Esentepe Mah. Buyukdere Cad. No:127 Astoria Ofis Kuleleri A Kule D:1403, 34395 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJiSrKjkS2yhQRMm3BLFxkE2Q,1.0,nadir.arisoy@arisoy.com.tr,arisoy.com.tr,,,0,arisoy.com.tr,True,Buyukdere Caddesi,Buyukdere Caddesi
ChIJexPOecsVtRQREnKFL3_cobo,Atlas Hukuk & Danismanlik ~ Avukat Belit Alici & Avukat Alper Ustun-Silivri,,FALSE,42.0,,https://www.alperustun.av.tr/,,,,Avukatlik Danisma Hizmeti,,5.0,,,0553 129 16 59,"Atlas Hukuk & Danismanlik ~ Avukat Belit Alici & Avukat Alper Ustun-Silivri, Piri Mehmet Pasa Mah Haci Pervane Cad Vehbi Gunaydin Is Merkezi, No:37/30, 34570 Silivri/Istanbul",,https://www.google.com/maps/place/Atlas+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+~+Avukat+Belit+Al%C4%B1c%C4%B1+%26+Avukat+Alper+%C3%9Cst%C3%BCn-Silivri/data=!4m7!3m6!1s0x14b515cb79ce137b:0xbaa1dc7f2f857212!8m2!3d41.0747313!4d28.247045!16s%2Fg%2F11p5znz_m5!19sChIJexPOecsVtRQREnKFL3_cobo?authuser=0&hl=tr&rclk=1,,info@alperustun.av.tr,alperustun.av.tr,,,0,alperustun.av.tr,True,,
