place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca,revised_loca
ChIJsdEM2StftRQRUEQNFXdpFec,Beylikduzu Avukat | GUN Hukuk & Danismanlik Burosu,,0,37.0,"Name: Beylikduzu Avukat Merve Ari
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Merve+Ar%C4%B1/@41.012738,28.6441697?authuser=0&entry=ttu
Reviews: 130 reviews

Name: Beylikduzu Avukat Arabulucu - ERGUR HUKUK OFISI
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Arabulucu+-+ERG%C3%9CR+HUKUK+OF%C4%B0S%C4%B0/@41.0119142,28.642869599999997?authuser=0&entry=ttu
Reviews: 50 reviews

Name: Beylikduzu Avukat | EFE Avukatlik ve Danismanlik Burosu
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+%7C+EFE+Avukatl%C4%B1k+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.010292899999996,28.653580500000004?authuser=0&entry=ttu
Reviews: 61 reviews

Name: Beylikduzu Avukat Akbulut Legal / Beylikduzu Hukuk Burosu / Avukat Arabulucu Salih Akbulut
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Akbulut+Legal+%2F+Beylikd%C3%BCz%C3%BC+Hukuk+B%C3%BCrosu+%2F+Avukat+Arabulucu+Salih+Akbulut/@41.0123859,28.6437158?authuser=0&entry=ttu
Reviews: 32 reviews",https://www.burakgun.av.tr/,Beylikduzu Avukat | GUN Hukuk & Danismanlik Burosu (Sahibi),https://www.google.com/maps/contrib/112361657489818134620,https://lh5.googleusercontent.com/p/AF1QipO32nrRA4Da1BUs0Ri3bLxuoNrdoskP7IXWe0sG=w426-h240-k-no,Avukat,"Avukat, Idare Hukuku Avukati, Avukatlik Danisma Hizmeti, Ceza Avukati, Bosanma Avukati, Aile Hukuku Avukati, Is Hukuku Avukati, Saglik Avukati, Ferdi Kaza Avukati",4.9,09:00-20:00,Open All Days,0552 298 92 18,"Baris, Beylikduzu Avukat | GUN Hukuk & Danismanlik Burosu, E-5 Yanyolu Ginza Lavinya Park Residence No:30 K:8 D:70, 34520 Beylikduzu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJsdEM2StftRQRUEQNFXdpFec,1.0,info@avukatburakgun.com,burakgun.av.tr,,,0,avukatburakgun.com,False,,
ChIJg289OR-jyhQRKpx0q9c0S78,Avukat Ozgul Yalcin Gokbel,,0,2.0,"Name: Avukat Bahattin Ozbey
link: https://www.google.com/maps/search/Avukat+Bahattin+%C3%96zbey/@41.0002791,28.796871900000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Av.Bilal GOK Hukuk Danismanlik& Avukatlik& Arabuluculuk - Law Consultancy& Advocacy& Mediation
link: https://www.google.com/maps/search/Av.Bilal+G%C3%96K+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k%26+Avukatl%C4%B1k%26+Arabuluculuk+-+Law+Consultancy%26+Advocacy%26+Mediation/@41.004177999999996,28.689550599999997?authuser=0&entry=ttu
Reviews: 14 reviews

Name: Av. Begum Merve Acikgoz Avukatlik Burosu
link: https://www.google.com/maps/search/Av.+Beg%C3%BCm+Merve+A%C3%A7%C4%B1kg%C3%B6z+Avukatl%C4%B1k+B%C3%BCrosu/@40.9893273,28.780192699999997?authuser=0&entry=ttu
Reviews: 22 reviews

Name: Altun Hukuk Burosu
link: https://www.google.com/maps/search/Altun+Hukuk+B%C3%BCrosu/@41.0043035,28.797692700000002?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Avukat Dudu Bozkurt&Bozkurt Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Avukat+Dudu+Bozkurt%26Bozkurt+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.001199899999996,28.7995742?authuser=0&entry=ttu
Reviews: 0 reviews",https://www.avozgulyalcingokbel.com/,Avukat Ozgul Yalcin Gokbel (Sahibi),https://www.google.com/maps/contrib/104440830056263009043,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3UI3bRabwHLcNrgRo5g7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.21867&pitch=0&thumbfov=100,Avukat,Avukat,5.0,09:00-19:00,"Cumartesi, Pazar",0533 363 90 68,"Kemalpasa, Avukat Ozgul Yalcin Gokbel, Nebioglu Sk. No.1, 34303 Kucukcekmece/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJg289OR-jyhQRKpx0q9c0S78,1.0,ozgulyalcin@hotmail.com,avozgulyalcingokbel.com,,,0,hotmail.com,False,Nebi̇oglu Sokagi,Nebi̇oglu Sokagi
ChIJ1Vu2XoC4yhQRUplYUTpuUyA,LIBERTA LAW,,0,15.0,"Name: Alpay Avukatlik ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/Alpay+Avukatl%C4%B1k+ve+Arabuluculuk+B%C3%BCrosu/@40.9092276,29.185792?authuser=0&entry=ttu
Reviews: 2 reviews

Name: CG Legal Hukuk ve Danismanlik
link: https://www.google.com/maps/search/CG+Legal+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.91055660000001,29.197400199999997?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Liberte
link: https://www.google.com/maps/search/Liberte/@40.9858305,29.0275693?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Oztunc Hukuk&Danismanlik Av.Fevzi Oztunc
link: https://www.google.com/maps/search/%C3%96ztun%C3%A7+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k+Av.Fevzi+%C3%96ztun%C3%A7/@40.9194667,29.1787808?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kilic Hukuk Burosu
link: https://www.google.com/maps/search/K%C4%B1l%C4%B1%C3%A7+Hukuk+B%C3%BCrosu/@40.907745999999996,29.179064?authuser=0&entry=ttu
Reviews: 3 reviews",http://www.libertalaw.com/,LIBERTA LAW (Sahibi),https://www.google.com/maps/contrib/115272320019926720709,https://lh5.googleusercontent.com/p/AF1QipMqB3C3sUWs9nN866FybZACcRygMgewQKMKjGm6=w408-h502-k-no,Hukuk Hizmetleri,"Hukuk Hizmetleri, Bosanma Avukati, Emlak Planlama Hukuku Avukati, Avukat, Uluslararasi Ticaret Danismani",5.0,09:00-18:00,"Cumartesi, Pazar",(0216) 348 80 08,"LIBERTA LAW, Esentepe, Anadolu Cd. Erkilic Sk., Karizma Kule No:16/A Kat.12 D.47, 34870 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ1Vu2XoC4yhQRUplYUTpuUyA,1.0,ebrusemizer@libertalaw.com,libertalaw.com,,,0,libertalaw.com,True,Erki̇li̇c Sokagi,Erki̇li̇c Sokagi
ChIJ5_vm-nfHyhQRqU3iBcggiWc,ONCEL HUKUK BUROSU - ONCEL LAW OFFICE,,0,2.0,"Name: Gurol & Torun Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BCrol+%26+Torun+Hukuk+B%C3%BCrosu/@40.9886988,29.0289269?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Aydin Avukatlik & Danismanlik Burosu
link: https://www.google.com/maps/search/Ayd%C4%B1n+Avukatl%C4%B1k+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.970402,29.062256?authuser=0&entry=ttu
Reviews: 11 reviews

Name: ONCEL Hukuk & Danismanlik
link: https://www.google.com/maps/search/%C3%96NCEL+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0011942,29.078532000000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kizilelma Meco Cihan Ozdemir
link: https://www.google.com/maps/search/K%C4%B1z%C4%B1lelma+Me%C3%A7o+Cihan+%C3%96zdemir/@40.970481899999996,29.061044?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Celen Law Firm
link: https://www.google.com/maps/search/Celen+Law+Firm/@40.9763698,29.0488391?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.oncel.av.tr/,ONCEL HUKUK BUROSU - ONCEL LAW OFFICE (Sahibi),https://www.google.com/maps/contrib/112325952373157176039,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=269GiiTHSxwaUlOibYK5UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.08789&pitch=0&thumbfov=100,Avukatlik Danisma Hizmeti,Avukatlik Danisma Hizmeti,4.5,09:00-18:00,"Cumartesi, Pazar",(0216) 386 99 60,"Caddebostan, ONCEL HUKUK BUROSU - ONCEL LAW OFFICE, Bagdat Cad. No:240, 34724 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ5_vm-nfHyhQRqU3iBcggiWc,1.0,info@oncel.av.tr,oncel.av.tr,,2023-12-25 02:59:23,1,oncel.av.tr,True,Bagdat Caddesi,Bagdat Caddesi
ChIJCX4jHw-4yhQRVlHlUR7kqkI,Emre Can Sepetci | Kepekci & Sepetci | Hukuk | Arabuluculuk,,0,1.0,"Name: Kepekci & Sepetci | Hukuk | Arabuluculuk
link: https://www.google.com/maps/search/Kepek%C3%A7i+%26+Sepet%C3%A7i+%7C+Hukuk+%7C+Arabuluculuk/@41.102725799999995,28.9822116?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Cetinsaya Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87etinsaya+Hukuk+B%C3%BCrosu/@41.1031814,28.983252500000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Avukat S. Ercument Yaltir
link: https://www.google.com/maps/search/Avukat+%C5%9E.+Erc%C3%BCment+Yalt%C4%B1r/@41.1692273,29.056328599999997?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Ilhan Emre Avukatlik Burosu
link: https://www.google.com/maps/search/%C4%B0lhan+Emre+Avukatl%C4%B1k+B%C3%BCrosu/@41.075632,28.959600199999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ipek Biter Avukatlik & Arabuluculuk & Hukuki Danismanlik
link: https://www.google.com/maps/search/%C4%B0pek+Biter+Avukatl%C4%B1k+%26+Arabuluculuk+%26+Hukuki+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0768272,28.9710885?authuser=0&entry=ttu
Reviews: 2 reviews",http://kslaw.com.tr/,Emre Can Sepetci | Kepekci & Sepetci | Hukuk | Arabuluculuk (Sahibi),https://www.google.com/maps/contrib/114959210793217447332,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xJ6BF5-4wF0vszwzwpbFzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.847244&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,08:30-18:30,"Cumartesi, Pazar",0532 262 37 48,"Emre Can Sepetci | Kepekci & Sepetci | Hukuk | Arabuluculuk, Hamidiye Mahallesi Cendere Caddesi  No: 103-1, T2 Blok, Kat: 2, Ofis: 12, 34398 Kagithane/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJCX4jHw-4yhQRVlHlUR7kqkI,1.0,hukuk@kslaw.com.tr,kslaw.com.tr,,,0,kslaw.com.tr,True,,
ChIJy3NF_AXIyhQRRB_3pGrDffE,FSM HUKUK BUROSU,,0,3.0,"Name: Sonmez Hukuk
link: https://www.google.com/maps/search/S%C3%B6nmez+Hukuk/@None,None?authuser=0&entry=ttu
Reviews: 22 reviews

Name: Fsm Mahmutoglu Hukuk Burosu
link: https://www.google.com/maps/search/Fsm+Mahmuto%C4%9Flu+Hukuk+B%C3%BCrosu/@40.972363,29.051292?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Ozkan Legal I Ozkan Avukatlik Burosu
link: https://www.google.com/maps/search/%C3%96zkan+Legal+I+%C3%96zkan+Avukatl%C4%B1k+B%C3%BCrosu/@40.9941041,29.1028965?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Burak Hukuk Burosu
link: https://www.google.com/maps/search/Burak+Hukuk+B%C3%BCrosu/@41.0234093,29.038601900000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: FSM Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/FSM+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0688691,28.976542900000002?authuser=0&entry=ttu
Reviews: 2 reviews",http://www.fsmhukuk.com/,FSM HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/113297404636462026234,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CvtfHjgWpJ6qXYPLUv5VAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.91014&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,,Open All Days,(0216) 545 13 24,"Altunizade, FSM HUKUK BUROSU, E Blok, Tophanelioglu Cd., 34704 Atasehir/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJy3NF_AXIyhQRRB_3pGrDffE,1.0,sozkan@fsmhukuk.com,fsmhukuk.com,,,0,fsmhukuk.com,True,Tophaneli̇oglu Caddesi,Tophaneli̇oglu Caddesi
ChIJ3XpJrVa2yhQRKWByIOj_NaI,Kaya Hukuk Burosu,,0,1.0,"Name: Kaya Hukuk Ofisi
link: https://www.google.com/maps/search/Kaya+Hukuk+Ofisi/@41.064841,28.995271799999994?authuser=0&entry=ttu
Reviews: 1 reviews

Name: KAYA Hukuk Burosu
link: https://www.google.com/maps/search/KAYA+Hukuk+Burosu/@41.0104182,29.0374815?authuser=0&entry=ttu
Reviews: 8 reviews

Name: KUT Hukuk Burosu
link: https://www.google.com/maps/search/KUT+Hukuk+B%C3%BCrosu/@41.066410999999995,29.004108?authuser=0&entry=ttu
Reviews: 0 reviews

Name: YY HUKUK
link: https://www.google.com/maps/search/YY+HUKUK/@41.0664073,29.004319999999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: YK Hukuk Burosu
link: https://www.google.com/maps/search/YK+Hukuk+B%C3%BCrosu/@41.069052899999996,29.012088000000002?authuser=0&entry=ttu
Reviews: 7 reviews",http://www.abdullahkaya.av.tr/,Kaya Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/105984870714921439558,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZlLsO785V15x2nuanu5Dow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.351&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,09:00-18:00,"Cumartesi, Pazar",(0212) 274 72 46,"Gayrettepe, Kaya Hukuk Burosu, Yildiz Posta Cd. Ayyildiz Sitesi No:26 D:36, 34349 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ3XpJrVa2yhQRKWByIOj_NaI,0.0,info@kayahukuk.net,abdullahkaya.av.tr,,,0,kayahukuk.net,False,Yi̇ldi̇z Posta Caddesi,Yi̇ldi̇z Posta Caddesi
ChIJ69a5yMvHyhQR4nLGD4nowJA,Adil Hukuk Burosu,,0,28.0,"Name: Demirel Hukuk Burosu
link: https://www.google.com/maps/search/Demirel+Hukuk+B%C3%BCrosu/@40.9193755,29.1671267?authuser=0&entry=ttu
Reviews: 21 reviews

Name: Aklar Hukuk Burosu
link: https://www.google.com/maps/search/Aklar+Hukuk+B%C3%BCrosu/@40.9181939,29.1659797?authuser=0&entry=ttu
Reviews: 34 reviews

Name: DEMIREL HUKUK VE DANISMANLIK
link: https://www.google.com/maps/search/DEM%C4%B0REL+HUKUK+VE+DANI%C5%9EMANLIK/@40.9189043,29.167767100000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Polat Hukuk & Danismanlik Burosu
link: https://www.google.com/maps/search/Polat+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.9189043,29.167767100000003?authuser=0&entry=ttu
Reviews: 7 reviews

Name: ANADOLU HUKUK BUROSU-AV.BARIS YILMAZ
link: https://www.google.com/maps/search/ANADOLU+HUKUK+B%C3%9CROSU-AV.BARI%C5%9E+YILMAZ/@40.9227035,29.158052200000004?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.adilhukukburosu.com/,Adil Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/110989989588464245646,//lh3.googleusercontent.com/74ACdD-WxZp41MFCe0Kb8YN0XtuNh_nCRgWcev2oyDMLUjyEIOMfPxB0AV_sJrVT=w408-h306-k-no,Hukuk Burosu,Hukuk Burosu,3.8,09:00-18:00,"Cumartesi, Pazar",(0216) 360 58 38,"Adil Hukuk Burosu, Tugay Yolu Caddesi No: 69 Piazza Residence B Blok K:14, D:98, 34846 Maltepe/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ69a5yMvHyhQR4nLGD4nowJA,1.0,irfan@adilhukukburosu.com,adilhukukburosu.com,,,0,adilhukukburosu.com,True,Tugay Yolu Caddesi,Tugay Yolu Caddesi
ChIJibVmjTDHyhQRR_cyzFmoYb0,Erkan | Partners Avukatlik Burosu,,0,10.0,"Name: Arikan Avukatlik Burosu
link: https://www.google.com/maps/search/Ar%C4%B1kan+Avukatl%C4%B1k+B%C3%BCrosu/@40.996098599999996,29.056393500000002?authuser=0&entry=ttu
Reviews: 33 reviews

Name: Sezgin & Erkan Avukatlik Burosu
link: https://www.google.com/maps/search/Sezgin+%26+Erkan+Avukatl%C4%B1k+B%C3%BCrosu/@40.9962179,29.0563947?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Avukat Erkan Yilmaz
link: https://www.google.com/maps/search/Avukat+Erkan+Y%C4%B1lmaz/@40.9899687,29.0286491?authuser=0&entry=ttu
Reviews: 1 reviews

Name: ETYO Hukuk & Danismanlik - Uskudar Avukat Burosu
link: https://www.google.com/maps/search/ETYO+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+-+%C3%9Csk%C3%BCdar+Avukat+B%C3%BCrosu/@41.02395750000001,29.083053000000003?authuser=0&entry=ttu
Reviews: 14 reviews",http://erkanpartners.com/,Erkan | Partners Avukatlik Burosu (Sahibi),https://www.google.com/maps/contrib/100493996230239473550,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lGaOv0Sposw1g7nFnX24Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.89868&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,4.9,09:00-18:00,Pazar,(0216) 755 35 90,"Erkan | Partners Avukatlik Burosu, Dumlupinar mah. Yumurtaci Abdibey cad. No: 4 Yenitepe Kadikoy Sitesi 1. Etap B Blok D: 4, 34720 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJibVmjTDHyhQRR_cyzFmoYb0,1.0,m.erkan@erkanpartners.com,erkanpartners.com,,,0,erkanpartners.com,True,Yumurtaci̇ Abdi̇bey Caddesi,Yumurtaci̇ Abdi̇bey Caddesi
ChIJS8zxt_a3yhQRjAh7rY4jYc4,MFY Partners Law Firm,,0,81.0,"Name: YNM Audit
link: https://www.google.com/maps/search/YNM+Audit/@41.105204199999996,28.988209599999994?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Sayin Law & Consulting
link: https://www.google.com/maps/search/Say%C4%B1n+Law+%26+Consulting/@41.105204199999996,28.988209599999994?authuser=0&entry=ttu
Reviews: 17 reviews

Name: MAF HUKUKI DANISMANLIK VE AVUKATLIK BUROSU
link: https://www.google.com/maps/search/MAF+HUKUK%C4%B0+DANI%C5%9EMANLIK+VE+AVUKATLIK+B%C3%9CROSU/@41.0731496,28.981713900000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: SY PARTNERS LAW FIRM
link: https://www.google.com/maps/search/SY+PARTNERS+LAW+F%C4%B0RM/@41.0844398,29.0148671?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.mfy-partners.com/,MFY Partners Law Firm (Sahibi),https://www.google.com/maps/contrib/109909900788025856672,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cbIV9kwMPgU494biamNnyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.89111&pitch=0&thumbfov=100,Hukuk Burosu,"Hukuk Burosu, Hukuk Hizmetleri",4.9,09:00-17:00,"Cumartesi, Pazar",(0212) 963 39 55,"Huzur Mh., MFY Partners Law Firm, Skyland Istanbul B Ofis Blok, Azerbaycan Cd. K:7/115, 34485 Sariyer/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJS8zxt_a3yhQRjAh7rY4jYc4,1.0,info@mfy-partners.com,mfy-partners.com,,,0,mfy-partners.com,True,Azerbaycan Caddesi,Azerbaycan Caddesi
