place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca,revised_loca
ChIJ45NLHnXHyhQRperQfN577zk,Tellioglu & Kaslioglu Hukuk Burosu,,FALSE,13.0,,http://www.kaslioglu.av.tr/,,,,Hukuk Burosu,,2.5,,,(0216) 358 39 58,"Tellioglu & Kaslioglu Hukuk Burosu, Caddebostan Mahallesi Bagdat Caddesi, Vezir Sk. Unsal Apt No:4 D:11, 34728 Kadikoy/Istanbul",,https://www.google.com/maps/place/Tellio%C4%9Flu+%26+Ka%C5%9Fl%C4%B1o%C4%9Flu+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cac7751e4b93e3:0x39ef7bde7cd0eaa5!8m2!3d40.9690628!4d29.0623036!16s%2Fg%2F11c70bw3d2!19sChIJ45NLHnXHyhQRperQfN577zk?authuser=0&hl=tr&rclk=1,,info@kaslioglu.av.tr,kaslioglu.av.tr,,,0,kaslioglu.av.tr,True,Vezi̇r Sokagi,Vezi̇r Sokagi
ChIJmTOzI123yhQROoYKeYTGGRY,Aydin Attorneys at Law,,0,,"Name: Avukat Aydin Egemen Hukuk ve Arabuluculuk Ofisi & Attorney At Law
link: https://www.google.com/maps/search/Avukat+Ayd%C4%B1n+Egemen+Hukuk+ve+Arabuluculuk+Ofisi+%26+Attorney+At+Law/@41.0671356,28.99673?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Var Hukuk Burosu
link: https://www.google.com/maps/search/Var+Hukuk+B%C3%BCrosu/@41.0486065,28.995599700000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Aydin Hukuk
link: https://www.google.com/maps/search/Ayd%C4%B1n+Hukuk/@41.066389099999995,28.9970268?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Aydin & Partners Law Firm
link: https://www.google.com/maps/search/Aydin+%26+Partners+Law+Firm/@41.042324099999995,29.002944600000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Aydin Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Ayd%C4%B1n+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0440025,29.004194299999995?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.aydin-law.com/,Aydin Attorneys at Law (Sahibi),https://www.google.com/maps/contrib/113323730215134553423,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rcBj_yZDeEew0bmYcQq5eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.8476&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,09:00-19:00,"Cumartesi, Pazar",(0212) 219 19 70,"Tesvikiye, Aydin Attorneys at Law, Ahmet Fetgari Sk No:35/6, 34365 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmTOzI123yhQROoYKeYTGGRY,0.0,kemal.aydin@aydin-law.com,aydin-law.com,,,0,aydin-law.com,True,Ahmet Fetgari̇ Sokagi,Ahmet Fetgari̇ Sokagi
ChIJl-dVCmW2yhQRTG8WquM49Mk,BATI HUKUK BUROSU,,0,17.0,"Name: Verdi Hukuk Burosu
link: https://www.google.com/maps/search/Verdi+Hukuk+B%C3%BCrosu/@41.078565999999995,29.02235?authuser=0&entry=ttu
Reviews: 19 reviews

Name: Levent Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Levent+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0845415,29.013868400000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Karaman Bulduk Hukuki Danismanlik ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/Karaman+Bulduk+Hukuki+Dan%C4%B1%C5%9Fmanl%C4%B1k+ve+Arabuluculuk+B%C3%BCrosu/@41.0770485,29.015941?authuser=0&entry=ttu
Reviews: 13 reviews

Name: Baykanidea Hukuk Burosu
link: https://www.google.com/maps/search/Baykanidea+Hukuk+B%C3%BCrosu/@41.1099209,29.0185938?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Ozbey Hukuk & Danismanlik
link: https://www.google.com/maps/search/%C3%96zbey+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.080870399999995,29.0165097?authuser=0&entry=ttu
Reviews: 18 reviews",http://www.batilaw.com/,BATI HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/111752242039153536487,https://lh5.googleusercontent.com/p/AF1QipM41jwp0N-0Ic12hEdxqzr2vUMJc6XAsFnUkPYU=w709-h240-k-no,Hukuk Burosu,"Hukuk Burosu, Danisman",5.0,09:00-18:00,"Cumartesi, Pazar",(0212) 282 44 44,"Konaklar, BATI HUKUK BUROSU, Gokkusagi Sok No:9, 34330 4.Levent/Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJl-dVCmW2yhQRTG8WquM49Mk,1.0,info@batilaw.com,batilaw.com,,,0,batilaw.com,True,"Konaklar, Bati","Konaklar, Bati"
ChIJE35eHkzGyhQR7NTm3K2ZaVY,EROL AVUKATLIK BUROSU,,0,11.0,"Name: Ozer - Partners Avukatlik Burosu
link: https://www.google.com/maps/search/%C3%96zer+-+Partners+Avukatl%C4%B1k+B%C3%BCrosu/@40.9723079,29.099049899999997?authuser=0&entry=ttu
Reviews: 10 reviews

Name: Esmeray Law Office/Hukuk Burosu
link: https://www.google.com/maps/search/Esmeray+Law+Office%2FHukuk+B%C3%BCrosu/@40.963927999999996,29.093539000000003?authuser=0&entry=ttu
Reviews: 12 reviews

Name: Erol Hukuk
link: https://www.google.com/maps/search/Erol+Hukuk/@41.0701925,28.9828465?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ava Hukuk Burosu
link: https://www.google.com/maps/search/Ava+Hukuk+B%C3%BCrosu/@40.972324199999996,29.0983461?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Avukat Erol Koc
link: https://www.google.com/maps/search/Avukat+Erol+Ko%C3%A7/@40.973888099999996,29.102984199999998?authuser=0&entry=ttu
Reviews: 4 reviews",http://www.erol.av.tr/,EROL AVUKATLIK BUROSU (Sahibi),https://www.google.com/maps/contrib/113328670219268234941,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XCdCkn0p9P402KlL-A-lUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.95538&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,09:00-18:00,"Cumartesi, Pazar",(0216) 463 41 00,"Kozyatagi, EROL AVUKATLIK BUROSU, Degirmen Sk. No:9, 34742 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJE35eHkzGyhQR7NTm3K2ZaVY,1.0,ahmet.erol@hs02.kep.tr,erol.av.tr,,,0,hs02.kep.tr,False,Degi̇rmen Sokagi,Degi̇rmen Sokagi
ChIJ55Y-E_ajyhQRpj-qUMYg5pc,DURMELI HUKUK BUROSU,,0,,"Name: Damla Hukuk & Danismanlik
link: https://www.google.com/maps/search/Damla+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9918804,28.8333718?authuser=0&entry=ttu
Reviews: 9 reviews

Name: 4 Legal & Partners Hukuk Burosu
link: https://www.google.com/maps/search/4+Legal+%26+Partners+Hukuk+B%C3%BCrosu/@40.990648199999995,28.833870299999997?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Celikler Hukuk & Danismanlik Burosu
link: https://www.google.com/maps/search/%C3%87elikler+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.990276,28.841610400000004?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Canli&Canli Law Office
link: https://www.google.com/maps/search/Canl%C4%B1%26Canl%C4%B1+Law+Office/@40.9918834,28.833582899999996?authuser=0&entry=ttu
Reviews: 0 reviews

Name: CINAR HUKUK VE ARABULUCULUK BUROSU- Istanbul | Is Arabulucu | Trafik Kazasi Avukati-Imar,Kentsel Donusum Dava Avukati
link: https://www.google.com/maps/search/%C3%87INAR+HUKUK+VE+ARABULUCULUK+B%C3%9CROSU-+%C4%B0stanbul+%7C+%C4%B0%C5%9F+Arabulucu+%7C+Trafik+Kazas%C4%B1+Avukat%C4%B1-%C4%B0mar%2CKentsel+D%C3%B6n%C3%BC%C5%9F%C3%BCm+Dava+Avukat%C4%B1/@40.9921182,28.8330571?authuser=0&entry=ttu
Reviews: 80 reviews",http://www.durmeli.av.tr/,DURMELI HUKUK BUROSU (Sahibi),https://www.google.com/maps/contrib/106569948907727951382,https://lh5.googleusercontent.com/p/AF1QipMR_0xtMaseYisqLVVYoJrnh0fk45KNAvW6YIV_=w408-h281-k-no,Hukuk Burosu,Hukuk Burosu,,09:00-18:00,"Cumartesi, Pazar",(0212) 803 26 27,"DURMELI HUKUK BUROSU, ATAKOY 7.8.9.10. KISIM MAH SELENIUM RETRO A BLOK 5. KAT NO:73-74-75, 34156 Bakirkoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ55Y-E_ajyhQRpj-qUMYg5pc,1.0,aytekindurmeli@istanbul.av.tr,durmeli.av.tr,,,0,istanbul.av.tr,False,Durmeli Hukuk,Durmeli Hukuk
ChIJ6QlBxmm7yhQRV91XNzLhddE,Celik Hukuk Grubu,,0,10.0,"Name: Celik Hukuk Burosu - Celik Law Firm
link: https://www.google.com/maps/search/%C3%87elik+Hukuk+B%C3%BCrosu+-+%C3%87elik+Law+Firm/@40.9920562,28.827776999999994?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Celik & Celik Partners Law Firm
link: https://www.google.com/maps/search/%C3%87elik+%26+%C3%87elik+Partners+Law+Firm/@40.9751232,28.797357599999998?authuser=0&entry=ttu
Reviews: 47 reviews

Name: CELIK HUKUK & DANISANLIK BUROSU
link: https://www.google.com/maps/search/%C3%87EL%C4%B0K+HUKUK+%26+DANI%C5%9EANLIK+B%C3%9CROSU/@40.994440399999995,28.8448416?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Celik Avukatlik ve Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87elik+Avukatl%C4%B1k+ve+Hukuk+B%C3%BCrosu/@41.1028087,28.9878997?authuser=0&entry=ttu
Reviews: 8 reviews

Name: CELIK HUKUK BUROSU Avukat Mehmet CELIK
link: https://www.google.com/maps/search/%C3%87EL%C4%B0K+HUKUK+B%C3%9CROSU+Avukat+Mehmet+%C3%87EL%C4%B0K/@41.0580614,28.986726100000002?authuser=0&entry=ttu
Reviews: 3 reviews",http://celikhukukgrubu.com/,Celik Hukuk Grubu (Sahibi),https://www.google.com/maps/contrib/108546003637745560960,https://lh5.googleusercontent.com/p/AF1QipOLcBeDbtg0wKWRiSjAPrLcWJdC1aOllZl3VKd1=w408-h544-k-no,Avukat,Avukat,4.6,09:30-19:00,"Cumartesi, Pazar",(0212) 642 86 13,"Celik Hukuk Grubu, Atakoy 7.8.9.10. Kisim Mah., Atakoy Towers B blok 9. Kat, 34153 Bakirkoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ6QlBxmm7yhQRV91XNzLhddE,1.0,info@celikerdemhukukgrubu.com,celikhukukgrubu.com,,,0,celikerdemhukukgrubu.com,False,Celik Hukuk,Celik Hukuk
ChIJmw-NJ3u2yhQRpwBfHINGGuw,KIYICI HUKUK & DANISMANLIK,,0,,"Name: DEMIRKIRAN AVUKATLIK BUROSU
link: https://www.google.com/maps/search/DEM%C4%B0RKIRAN+AVUKATLIK+B%C3%9CROSU/@41.0911583,29.0159903?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Cati Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87at%C4%B1+Hukuk+B%C3%BCrosu/@41.079901299999996,29.013128?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Yardimci Avukatlik ve Danismanlik
link: https://www.google.com/maps/search/Yard%C4%B1mc%C4%B1+Avukatl%C4%B1k+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.077556699999995,29.014945200000003?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Dilsizoglu HukuK
link: https://www.google.com/maps/search/Dilsizo%C4%9Flu+HukuK/@41.0839196,29.016563599999998?authuser=0&entry=ttu
Reviews: 1 reviews",http://kiyici.av.tr/,KIYICI HUKUK & DANISMANLIK (Sahibi),,,Hukuk Burosu,Hukuk Burosu,,,Open All Days,(0212) 270 32 72,"Levent, KIYICI HUKUK & DANISMANLIK, Konaklar Mah. Org. Izettin Aksalur Cad. 10/5 Yeni, Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJmw-NJ3u2yhQRpwBfHINGGuw,1.0,av.ertugrulkiyici@gmail.com,kiyici.av.tr,,,0,gmail.com,False,İzetti̇n Aksalur Caddesi,İzetti̇n Aksalur Caddesi
ChIJU99z2jPFyhQRqz50yPma2nY,KARAARSLAN AVUKATLIK VE DANISMANLIK,,FALSE,,,http://www.uyusmazlikcozummerkezi.org/,,,,Avukatlik Danisma Hizmeti,,,,,(0216) 755 31 51,"Cevizli, KARAARSLAN AVUKATLIK VE DANISMANLIK, Hukukcular Towers, Mustafa Kemal Cad. No:66 B Blok K:2 D17, 34000 Kartal/Istanbul",,https://www.google.com/maps/place/KARAARSLAN+AVUKATLIK+VE+DANI%C5%9EMANLIK/data=!4m7!3m6!1s0x14cac533da73df53:0x76da9af9c8743eab!8m2!3d40.9114477!4d29.1807121!16s%2Fg%2F11ny0tcql5!19sChIJU99z2jPFyhQRqz50yPma2nY?authuser=0&hl=tr&rclk=1,,eben@eyebytes.com,uyusmazlikcozummerkezi.org,,,0,eyebytes.com,False,Mustafa Kemal Caddesi,Mustafa Kemal Caddesi
ChIJs0t2vD7HyhQRF1inI8kpp4M,Av.Mecit Gedikoglu,,0,,"Name: Mecitoglu Hukuk & Danismanlik
link: https://www.google.com/maps/search/Mecito%C4%9Flu+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.909235300000006,29.1780102?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Mahmutoglu Hukuk
link: https://www.google.com/maps/search/Mahmuto%C4%9Flu+Hukuk/@40.911691,29.178688?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Tevetoglu Legal Law Office
link: https://www.google.com/maps/search/Tevetoglu+Legal+Law+Office/@40.909743399999996,29.186543299999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Olmez & Olmez
link: https://www.google.com/maps/search/Olmez+%26+Olmez/@40.909037,29.185451?authuser=0&entry=ttu
Reviews: 4 reviews

Name: CG Legal Hukuk ve Danismanlik
link: https://www.google.com/maps/search/CG+Legal+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.91055660000001,29.197400199999997?authuser=0&entry=ttu
Reviews: 2 reviews",http://gedikogluhukuk.com/,Av.Mecit Gedikoglu (Sahibi),https://www.google.com/maps/contrib/102710351757752530388,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cpV4eTpOEBaZPEkC1kcFbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.82236&pitch=0&thumbfov=100,Avukat,Avukat,,09:00-18:00,"Cumartesi, Pazar",,"Cevizli, Av.Mecit Gedikoglu, VEMSA PLAZA IC KAPI, Denizer Cd. NO:23 NO :14, 34865 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJs0t2vD7HyhQRF1inI8kpp4M,1.0,av.mecitgedikoglu@gmail.com,gedikogluhukuk.com,,,0,gmail.com,False,Deni̇zer Caddesi,Deni̇zer Caddesi
ChIJ1Vu2XoC4yhQRUplYUTpuUyA,LIBERTA LAW,,0,15.0,"Name: Alpay Avukatlik ve Arabuluculuk Burosu
link: https://www.google.com/maps/search/Alpay+Avukatl%C4%B1k+ve+Arabuluculuk+B%C3%BCrosu/@40.9092276,29.185792?authuser=0&entry=ttu
Reviews: 2 reviews

Name: CG Legal Hukuk ve Danismanlik
link: https://www.google.com/maps/search/CG+Legal+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.91055660000001,29.197400199999997?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Liberte
link: https://www.google.com/maps/search/Liberte/@40.9858305,29.0275693?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Oztunc Hukuk&Danismanlik Av.Fevzi Oztunc
link: https://www.google.com/maps/search/%C3%96ztun%C3%A7+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k+Av.Fevzi+%C3%96ztun%C3%A7/@40.9194667,29.1787808?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kilic Hukuk Burosu
link: https://www.google.com/maps/search/K%C4%B1l%C4%B1%C3%A7+Hukuk+B%C3%BCrosu/@40.907745999999996,29.179064?authuser=0&entry=ttu
Reviews: 3 reviews",http://www.libertalaw.com/,LIBERTA LAW (Sahibi),https://www.google.com/maps/contrib/115272320019926720709,https://lh5.googleusercontent.com/p/AF1QipMqB3C3sUWs9nN866FybZACcRygMgewQKMKjGm6=w408-h502-k-no,Hukuk Hizmetleri,"Hukuk Hizmetleri, Bosanma Avukati, Emlak Planlama Hukuku Avukati, Avukat, Uluslararasi Ticaret Danismani",5.0,09:00-18:00,"Cumartesi, Pazar",(0216) 348 80 08,"LIBERTA LAW, Esentepe, Anadolu Cd. Erkilic Sk., Karizma Kule No:16/A Kat.12 D.47, 34870 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ1Vu2XoC4yhQRUplYUTpuUyA,1.0,fulyababaoglan@erahukuk.com,libertalaw.com,,,0,erahukuk.com,False,Erki̇li̇c Sokagi,Erki̇li̇c Sokagi
