place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca,revised_loca
ChIJNyfCT0m3yhQRbn_vj0RKubk,Dayslegal,,0,1.0,"Name: Dede Hukuk Burosu
link: https://www.google.com/maps/search/Dede+Hukuk+B%C3%BCrosu/@41.08326770000001,29.016734699999997?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Yasar Law Office
link: https://www.google.com/maps/search/Ya%C5%9Far+Law+Office/@41.0805094,29.0151561?authuser=0&entry=ttu
Reviews: 0 reviews

Name: RAGY & PARTNERS LAW FIRM
link: https://www.google.com/maps/search/RAGY+%26+PARTNERS+LAW+FIRM/@41.080033199999995,29.022421?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Lex Law Firm
link: https://www.google.com/maps/search/Lex+Law+Firm/@41.0803073,29.022375000000004?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.dayslegal.com/,Dayslegal (Sahibi),https://www.google.com/maps/contrib/111525455551058456553,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0iFObf94fsdt-bv1C8OcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.329&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,24 saat acik,"Cumartesi, Pazar",(0212) 939 68 84,"Levent, Dayslegal, Karanfil Sokagi No:13, 34000 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJNyfCT0m3yhQRbn_vj0RKubk,1.0,info@dayslegal.com,dayslegal.com,,,0,dayslegal.com,True,Karanfi̇l Sokagi,Karanfi̇l Sokagi
ChIJo0A16aW3yhQR751L8E2cj-A,Av. Eser Gultekin,,0,,"Name: Vakar Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Vakar+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0832219,28.9821796?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Gultekin Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BCltekin+Hukuk+B%C3%BCrosu/@41.0670408,28.998658499999998?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Guner Hukuk & Danismanlik
link: https://www.google.com/maps/search/G%C3%BCner+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.074509,28.981050000000003?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Avukat GulTekin Yildiz
link: https://www.google.com/maps/search/Avukat+G%C3%BClTekin+Y%C4%B1ld%C4%B1z/@41.0717225,28.9768518?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Danismanlik Ofisi
link: https://www.google.com/maps/search/Dan%C4%B1%C5%9Fmanl%C4%B1k+Ofisi/@41.004706999999996,28.895031399999997?authuser=0&entry=ttu
Reviews: 5 reviews",http://www.esergultekin.av.tr/,Av. Eser Gultekin (Sahibi),https://www.google.com/maps/contrib/112658813762340156552,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RjVdAk_t4QLyU3gs41E0fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.083081834&pitch=0&thumbfov=100,Avukat,Avukat,,,Open All Days,(0212) 803 66 60,"Merkez, Av. Eser Gultekin, No:21 NEF 11 Office D:29, Ayazma Cad., 34406 Kagithane/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJo0A16aW3yhQR751L8E2cj-A,0.0,"info@esergultekin.av.tr, contact-info@esergultekin.av.tr",esergultekin.av.tr,,2023-12-25 03:22:23,1,"esergultekin.av.tr, contact-info",False,Ayazma Caddesi,Ayazma Caddesi
ChIJ3cNrjgW3yhQRQs0yfDGaE1E,Kuzey Hukuk,,0,1.0,"Name: KUZEY HUKUK BUROSU
link: https://www.google.com/maps/search/KUZEY+HUKUK+B%C3%9CROSU/@41.07373750000001,28.982723499999995?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Kuzey Hukuk Burosu
link: https://www.google.com/maps/search/Kuzey+Hukuk+B%C3%BCrosu/@40.9904796,29.028434299999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ozgur Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zg%C3%BCr+Hukuk+B%C3%BCrosu/@41.0631657,28.9877908?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Universal
link: https://www.google.com/maps/search/Universal/@41.0607669,28.987984899999997?authuser=0&entry=ttu
Reviews: 13 reviews

Name: Keskin & Alptekin Hukuk Burosu / Law Firm
link: https://www.google.com/maps/search/Keskin+%26+Alptekin+Hukuk+B%C3%BCrosu+%2F+Law+Firm/@41.05796790000001,28.987142099999996?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.kuzeyhukuk.com.tr/,Kuzey Hukuk (Sahibi),https://www.google.com/maps/contrib/106343876140302780881,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dDYyNp68_MTv6qpQ4Vev5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.09268&pitch=0&thumbfov=100,Avukatlik Danisma Hizmeti,Avukatlik Danisma Hizmeti,5.0,09:00-18:00,"Cumartesi, Pazar",(0212) 945 89 39,"Merkez, Kuzey Hukuk, Gecit Sokagi No:4/3, 34384 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ3cNrjgW3yhQRQs0yfDGaE1E,1.0,info@kuzeyhukuk.com.tr,kuzeyhukuk.com.tr,,,0,kuzeyhukuk.com.tr,True,Geci̇t Sokagi,Geci̇t Sokagi
ChIJG0evFFzIyhQRxXaXuIk8DCc,Aytemis Hukuk Burosu,,0,2.0,"Name: Avukat Mehmet Ali Helvaci & HELVACI Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+Mehmet+Ali+Helvac%C4%B1+%26+HELVACI+Hukuk+B%C3%BCrosu/@40.921445299999995,29.1596528?authuser=0&entry=ttu
Reviews: 23 reviews

Name: AVUKAT FUL YILDIZ HUKUK BUROSU
link: https://www.google.com/maps/search/AVUKAT+FUL+YILDIZ+HUKUK+B%C3%9CROSU/@40.9223813,29.159004399999997?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Eyuboglu Hukuk Burosu
link: https://www.google.com/maps/search/Ey%C3%BCbo%C4%9Flu+Hukuk+B%C3%BCrosu/@40.9228447,29.1571732?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Aytas Hukuk Burosu
link: https://www.google.com/maps/search/Ayta%C5%9F+Hukuk+B%C3%BCrosu/@40.911079,29.178548?authuser=0&entry=ttu
Reviews: 2 reviews",http://www.aytemis.av.tr/,Aytemis Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/111504491784050947152,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZwxrhhfweIKZh0XOBbP4oA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.01836&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,09:00-18:30,Pazar,0506 157 87 87,"Aytemis Hukuk Burosu, Cevizli Mah. Zuhal Caddesi No:46C A3 Blok D:35 RITIM, 34846 Maltepe/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJG0evFFzIyhQRxXaXuIk8DCc,1.0,info@aytemis.av.tr,aytemis.av.tr,,,0,aytemis.av.tr,True,Zuhal Caddesi,Zuhal Caddesi
ChIJieuXxMCjyhQRxCYrEOWIPDc,Bilici Hukuk Burosu,,0,5.0,"Name: Oguz Hukuk Burosu
link: https://www.google.com/maps/search/O%C4%9Fuz+Hukuk+B%C3%BCrosu/@40.986765600000005,28.7827371?authuser=0&entry=ttu
Reviews: 0 reviews

Name: I&B Hukuk Burosu
link: https://www.google.com/maps/search/%C4%B0%26B+Hukuk+B%C3%BCrosu/@41.007928500000006,28.7987015?authuser=0&entry=ttu
Reviews: 0 reviews

Name: CAVUSOGLU HUKUK BUROSU
link: https://www.google.com/maps/search/%C3%87AVU%C5%9EO%C4%9ELU+HUKUK+B%C3%9CROSU/@41.0058302,28.798214?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Aydar Hukuk Burosu
link: https://www.google.com/maps/search/Aydar+Hukuk+B%C3%BCrosu/@41.004677699999995,28.7970742?authuser=0&entry=ttu
Reviews: 0 reviews

Name: SAHIN Avukatlik Burosu
link: https://www.google.com/maps/search/%C5%9EAH%C4%B0N+Avukatl%C4%B1k+B%C3%BCrosu/@40.9874873,28.7973631?authuser=0&entry=ttu
Reviews: 9 reviews",http://www.bilici.av.tr/,Bilici Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/108469131972825611985,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TsEyvnWRp4IF1jiBa506Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.40395&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,4.0,09:00-18:00,"Cumartesi, Pazar",(0212) 540 00 75,"Yesilova Mah, Bilici Hukuk Burosu, Sair Ck. No:6, 34295 Kucukcekmece/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJieuXxMCjyhQRxCYrEOWIPDc,1.0,bilici@bilici.av.tr,bilici.av.tr,,,0,bilici.av.tr,True,"Yesilova Mah,","Yesilova Mah,"
ChIJVVVVVY6wyhQRTchSsNGEj38,Gaziosmanpasa Avukat Cigdem ALTINTAS | Bosanma Avukati,,0,37.0,"Name: Gaziosmanpasa - Av. Zeynep Ozturk
link: https://www.google.com/maps/search/Gaziosmanpa%C5%9Fa+-+Av.+Zeynep+%C3%96zt%C3%BCrk/@41.058124899999996,28.911272?authuser=0&entry=ttu
Reviews: 19 reviews

Name: AV.LUTFIYE KARA ASIMINNESLI HUKUK BUROSU- Gaziosmanpsa Avukat-Gaziosmapas Bosanma Avukati-Gaziosmanpasa Ceza Avukati
link: https://www.google.com/maps/search/AV.L%C3%9CTF%C4%B0YE+KARA+ASIMINNESL%C4%B0+HUKUK+B%C3%9CROSU-+Gaziosmanp%C5%9Fa+Avukat-Gaziosmapa%C5%9F+Bo%C5%9Fanma+Avukat%C4%B1-Gaziosmanpa%C5%9Fa+Ceza+Avukat%C4%B1/@41.058183899999996,28.9111539?authuser=0&entry=ttu
Reviews: 89 reviews

Name: GAZIOSMANPASA AVUKAT CETINKAYA HUKUK
link: https://www.google.com/maps/search/GAZ%C4%B0OSMANPA%C5%9EA+AVUKAT+%C3%87ET%C4%B0NKAYA+HUKUK/@41.0558499,28.911071800000002?authuser=0&entry=ttu
Reviews: 25 reviews

Name: Avukat Cansu KAHRAMAN
link: https://www.google.com/maps/search/Avukat+Cansu+KAHRAMAN/@41.0567609,28.9127502?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Gaziosmanpasa Avukat Semanur Tanriverdi ( Gaziosmanpasa Avukat)
link: https://www.google.com/maps/search/Gaziosmanpa%C5%9Fa+Avukat+Semanur+Tanr%C4%B1verdi+%28+Gaziosmanpa%C5%9Fa+Avukat%29/@41.070364999999995,28.90562?authuser=0&entry=ttu
Reviews: 50 reviews",http://cigdemaltintas.av.tr/,Gaziosmanpasa Avukat Cigdem ALTINTAS | Bosanma Avukati (Sahibi),https://www.google.com/maps/contrib/100971608892307060826,https://lh5.googleusercontent.com/p/AF1QipMwJopQw8dwVkFAqFTF0Jk-j25bhZAGlXQLPWRt=w408-h544-k-no,Bosanma Avukati,"Bosanma Avukati, Ceza Avukati, Hukuk Burosu, Avukat",4.8,24 saat acik,Open All Days,0539 851 94 72,"Meydan, Gaziosmanpasa Avukat Cigdem ALTINTAS | Bosanma Avukati, Cukurcesme Cd. Asici Ishani 19/46, 34250 Gaziosmanpasa/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVY6wyhQRTchSsNGEj38,1.0,av.altintascigdem@gmail.com,cigdemaltintas.av.tr,,,0,gmail.com,False,Cukurcesme Caddesi,Cukurcesme Caddesi
ChIJa4vg-Va2yhQRpnOf93ShSvI,G&G HUKUK BUROSU (Av. Sefa GUVEN),,FALSE,4.0,,http://www.gg-lawfirm.com/,,,,Hukuk Burosu,,5.0,,,(0212) 356 33 77,"Gulbahar, G&G HUKUK BUROSU (Av. Sefa GUVEN), Otello Kamil Sk. No:14 D:10, 34394 Sisli/Istanbul",,https://www.google.com/maps/place/G%26G+HUKUK+B%C3%9CROSU+%28Av.+Sefa+GUVEN%29/data=!4m7!3m6!1s0x14cab656f9e08b6b:0xf24aa174f79f73a6!8m2!3d41.068222!4d29.002624!16s%2Fg%2F11cjg7ltnv!19sChIJa4vg-Va2yhQRpnOf93ShSvI?authuser=0&hl=tr&rclk=1,,info@gg-lawfirm.com,gg-lawfirm.com,,,0,gg-lawfirm.com,True,Otello Kami̇l Sokagi,Otello Kami̇l Sokagi
ChIJDzVy-JlRyxQR1c8UVepx1aM,Izmit Bosanma Avukati Zeynep Demir,,0,6.0,"Name: Aktepe & Yavuz Avukatlik Burosu-Izmit Bosanma Avukati-Izmit Avukat
link: https://www.google.com/maps/search/Aktepe+%26+Yavuz+Avukatl%C4%B1k+B%C3%BCrosu-%C4%B0zmit+Bo%C5%9Fanma+Avukat%C4%B1-%C4%B0zmit+Avukat/@40.762489699999996,29.9360571?authuser=0&entry=ttu
Reviews: 185 reviews

Name: DK Hukuk & Danismanlik - Kocaeli, Izmit Avukat, Izmit Bosanma Avukati, Izmit Ceza ve Agir Ceza Avukati, Is Davalari, Icra
link: https://www.google.com/maps/search/DK+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+-+Kocaeli%2C+%C4%B0zmit+Avukat%2C+%C4%B0zmit+Bo%C5%9Fanma+Avukat%C4%B1%2C+%C4%B0zmit+Ceza+ve+A%C4%9F%C4%B1r+Ceza+Avukat%C4%B1%2C+%C4%B0%C5%9F+Davalar%C4%B1%2C+%C4%B0cra/@40.7644041,29.9386349?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Avukat Ayse Nur Efe Hukuk Burosu Izmit / Kocaeli
link: https://www.google.com/maps/search/Avukat+Ay%C5%9Fe+Nur+Efe+Hukuk+B%C3%BCrosu+%C4%B0zmit+%2F+Kocaeli/@40.7630414,29.933058499999998?authuser=0&entry=ttu
Reviews: 71 reviews

Name: Kocaeli Avukat | A&G HUKUK BUROSU
link: https://www.google.com/maps/search/Kocaeli+Avukat+%7C+A%26G+HUKUK+B%C3%9CROSU/@40.7659983,29.9360048?authuser=0&entry=ttu
Reviews: 118 reviews",https://www.zeynepdemir.av.tr/,Izmit Bosanma Avukati Zeynep Demir (Sahibi),https://www.google.com/maps/contrib/105317916415661634018,https://lh5.googleusercontent.com/p/AF1QipNotkOmkSSpjtWJYfUBYWRuVQ6-qrPFCEviUJWx=w426-h240-k-no,Bosanma Avukati,Bosanma Avukati,4.2,09:30-18:00,Pazar,(0262) 322 78 34,"Izmit Bosanma Avukati Zeynep Demir, Korfez Mahallesi Ankara Karayolu Kocaeli Plaza No:111 Kat:2 Daire:31, 41040 Izmit/Kocaeli",,https://www.google.com/maps/place/?q=place_id:ChIJDzVy-JlRyxQR1c8UVepx1aM,0.0,info@zeynepdemir.av.tr,zeynepdemir.av.tr,,,0,zeynepdemir.av.tr,True,Korfez Mahallesi,Korfez Mahallesi
ChIJlSnfCPu3yhQRQs_o6npjHaQ,UNSAL Avukatlik Ortakligi / UNSAL Attorney Partnership,,0,1.0,"Name: Unsal Law Firm
link: https://www.google.com/maps/search/%C3%9Cnsal+Law+Firm/@41.1082488,29.018248099999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Uka Hukuk Burosu
link: https://www.google.com/maps/search/Uka+Hukuk+B%C3%BCrosu/@41.070240299999995,29.0137854?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Uzun & Keskin Hukuk Burosu
link: https://www.google.com/maps/search/Uzun+%26+Keskin+Hukuk+B%C3%BCrosu/@41.0771677,29.009325599999997?authuser=0&entry=ttu
Reviews: 32 reviews

Name: Unsal Hukuk Burosu
link: https://www.google.com/maps/search/%C3%9Cnsal+Hukuk+B%C3%BCrosu/@41.0366954,28.9123119?authuser=0&entry=ttu
Reviews: 0 reviews

Name: SGU HUKUK
link: https://www.google.com/maps/search/SGU+HUKUK/@41.0767545,29.0134784?authuser=0&entry=ttu
Reviews: 1 reviews",http://unsal-unsal.com/,UNSAL Avukatlik Ortakligi / UNSAL Attorney Partnership (Sahibi),https://www.google.com/maps/contrib/115953709763647149870,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jb1TNIAZC5ZpEegV_4pF5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.02469&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5.0,,Open All Days,(0212) 963 34 30,"Esentepe, UNSAL Avukatlik Ortakligi / UNSAL Attorney Partnership, Ferko Signature, Buyukdere Cd. No: 175 Kat: 18, 34394 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJlSnfCPu3yhQRQs_o6npjHaQ,1.0,info@unsal-unsal.com,unsal-unsal.com,,,0,unsal-unsal.com,True,Buyukdere Caddesi,Buyukdere Caddesi
ChIJDWqb4be1yhQRp0t_zTQkvBo,Barlas Law Firm,,0,13.0,"Name: Barlass Avukatlik Burosu
link: https://www.google.com/maps/search/Barlass+Avukatl%C4%B1k+B%C3%BCrosu/@41.0667407,28.9866208?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Celiktas Law Firm
link: https://www.google.com/maps/search/Celiktas+Law+Firm/@41.118652399999995,29.0089179?authuser=0&entry=ttu
Reviews: 15 reviews

Name: BARLAS & PARTNERS
link: https://www.google.com/maps/search/BARLAS+%26+PARTNERS/@41.042707,28.9997319?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Paksoy Ortak Avukat Burosu
link: https://www.google.com/maps/search/Paksoy+Ortak+Avukat+B%C3%BCrosu/@41.1087827,29.019843100000003?authuser=0&entry=ttu
Reviews: 15 reviews

Name: Karal Hukuki Danismanlik
link: https://www.google.com/maps/search/Karal+Hukuki+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.118569,29.0101405?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.barlaslaw.com/,Barlas Law Firm (Sahibi),,https://lh5.googleusercontent.com/p/AF1QipOEkhHEgoIkU1ZyoMybqOXKvcDTBCy6bFzFlWR_=w408-h306-k-no,Hukuk Burosu,Hukuk Burosu,3.6,08:30-19:30,Pazar,(0212) 274 99 53,"Maslak, Barlas Law Firm, 34485 Sariyer/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJDWqb4be1yhQRp0t_zTQkvBo,1.0,info@barlaslaw.com,barlaslaw.com,,2023-12-25 02:32:55,0,barlaslaw.com,True,"Maslak, Barlas","Maslak, Barlas"
